x
	(+)-chelidonine
ZNF271	26
INPP5J	27
CSF2	28
COL21A1	29
OXCT1	30
NNAT	31
ACTN3	32
TMEM135	33
NPHS2	34
USP47	35
APBB1IP	36
PYGB	37
OPRD1	38
GPR144	39
TMEM111	40
UBIAD1	41
FAM92A1	42
GPATCH3	43
WDR47	44
CRYBB1	45
CXorf1	46
ORM2	47
TK1	48
ENAH	49
NECAB3	50
C19orf57	51
ABHD11	52
CYTH2	53
NCF2	54
TBX3	55
RPS27L	56
MSTN	57
SEMA4D	58
ADAM2	59
MOGS	60
KLRG1	61
EPHB6	62
RNF11	63
RABL5	64
NTN1	65
CYB5R2	66
DNALI1	67
ALAS2	68
PLS1	69
PELI1	70
ALOX5AP	71
ECD	72
ABCC4	73
MAT1A	74
DEFB126	75
CCL20	76
BAAT	77
ALDOAP2	78
SEMA6C	79
CD8A	80
TUBG1	81
MN1	82
HLA-DMA	83
MRPL3	84
IPP	85
MRPL35	86
B3GAT3	87
RAB4B	88
SLC1A2	89
FAM216A	90
LPXN	91
GJB4	92
FGF23	93
PSME1	94
TIMM22	95
DCAF10	96
GADD45G	97
SERPINA3	98
PKDREJ	99
TLR1	100
x
	aminophylline
CHD1	1
ETF1	2
C7orf43	3
BRIP1	4
ALAS2	5
A2M	6
EMID1	7
EIF3E	8
ACN9	9
PTGES2	10
LMNB2	11
NFE2	12
PTPRJ	13
MXRA5	14
TMEM106B	15
LYL1	16
SLC1A5	17
ITGAL	18
RORB	19
A4GNT	20
LIM2	21
GRWD1	22
IL1RAPL1	23
DNM1L	24
PSG4	25
MMP28	26
CTNNA3	27
RANBP6	28
TRIM5	29
NFE2L3	30
UBA5	31
ARHGAP12	32
FAM184A	33
BEND5	34
GPNMB	35
SGTA	36
NME3	37
ST7L	38
NLRX1	39
L2HGDH	40
RPRD1A	41
TUBB6	42
CLN6	43
CHRM5	44
FTH1P5	45
TMEM2	46
SDK2	47
ASF1B	48
DNMT3L	49
SLC17A3	50
DRAP1	51
SORCS3	52
PSMB7	53
MSMO1	54
C19orf73	55
PAIP2B	56
FZD4	57
UBXN6	58
C11orf41	59
PRSS8	60
TDRD12	61
PRKAR2B	62
HSD17B12	63
TAOK3	64
TUBA1A	65
MMRN2	66
SNTG1	67
ZNF428	68
NARF	69
APOD	70
ZNHIT3	71
FGF7	72
RAC3	73
BZW2	74
INHA	75
CMPK1	76
SOX21	77
HLA-DPA2	78
OR1A2	79
IL9	80
NDUFA10	81
PVALB	82
BRAF	83
SART1	84
POLQ	85
SLC16A8	86
CAMK4	87
KIF15	88
C3orf32	89
MMP13	90
OR7E24	91
PNPO	92
TWISTNB	93
NEFM	94
IRF2	95
RHBG	96
RECK	97
CYP4F2	98
F9	99
P2RY4	100
x
	amiodarone
BMS1	1
DPY19L4	2
C4orf6	3
CD24P4	4
AQP2	5
USP22	6
RFX3	7
HOPX	8
GOLT1B	9
TRIM5	10
DGKI	11
USP3	12
NCAN	13
ECM1	14
MMP2	15
TP73	16
ZNF682	17
PAIP2B	18
LZTFL1	19
PRR7	20
FBXL2	21
TALDO1	22
JAM3	23
NEUROG2	24
COPS7B	25
ZCCHC10	26
UPB1	27
ZNF430	28
HIST1H1E	29
HTR3B	30
SNAPC5	31
ZBED2	32
TCF15	33
ZNF14	34
OSGEPL1	35
CAMLG	36
LRCH3	37
FSD1	38
ZBTB3	39
IL11RA	40
EBLN2	41
PHYHIP	42
CTPS	43
TACC3	44
DLX6	45
PPP4R1	46
RMI1	47
C14orf135	48
TBC1D8	49
RNF39	50
PPFIA2	51
PCMTD2	52
KIN	53
SLC6A14	54
TLR2	55
KCNB1	56
IL1A	57
TLR1	58
SAMHD1	59
TEX12	60
HBE1	61
C1orf109	62
SLURP1	63
ZNF264	64
DDOST	65
CBL	66
ANG	67
FBXO46	68
KIAA1324	69
CYB561D2	70
C8orf33	71
JMJD4	72
ADAMTS5	73
MMP12	74
IFNA7	75
RALA	76
TACO1	77
DLGAP5	78
SH3GL3	79
TUBA3C	80
SLC39A2	81
NTM	82
SLC35F2	83
ELP3	84
RXRG	85
CCDC41	86
MYOG	87
MS4A6A	88
PHKA1	89
C15orf2	90
ZDHHC7	91
UBE2G2	92
HIST1H2BF	93
CBFA2T3	94
DRD1	95
FAM118A	96
SLCO1B1	97
MYH9	98
GLTSCR1	99
DDX1	100
x
	amiprilose
VN1R1	1
PLCD1	2
HMGCS2	3
MARCH5	4
AMIGO2	5
REL	6
ZKSCAN4	7
KCNA1	8
PARP6	9
PELI1	10
SCGB1A1	11
COX7A1	12
OSR2	13
CARS2	14
PDZRN3	15
NNAT	16
HIST1H4E	17
FLVCR2	18
CNTFR	19
NSUN7	20
DONSON	21
TGM1	22
RALGPS2	23
ELOVL4	24
PVRL3	25
MAD2L1BP	26
AACS	27
GDF15	28
METTL22	29
DTL	30
ETAA1	31
LFNG	32
C14orf159	33
CAMK2N1	34
F2RL2	35
ACAP2	36
CRY2	37
SERPINA6	38
RBM12B	39
LYRM2	40
MAGEB3	41
BNIP2	42
CCL22	43
ACVR2A	44
TMEM2	45
SACS	46
SLC6A16	47
IFT20	48
DNAH17	49
THUMPD2	50
IFIT1	51
VDAC1	52
PTPN9	53
PHB2	54
HIVEP1	55
ADRA1B	56
NARF	57
ALG5	58
HIST1H4B	59
MPZ	60
EIF3E	61
ILKAP	62
MAPK4	63
UGGT1	64
ATP4A	65
CIDEB	66
SOLH	67
C11orf49	68
FAM83E	69
GSTO1	70
NISCH	71
MS4A6A	72
CHAD	73
SULT1A2	74
EMP3	75
CROT	76
EIF5A	77
KRT8P12	78
KIFAP3	79
CLASRP	80
CXCL10	81
HTR1A	82
MAP3K10	83
DKK4	84
CNNM4	85
USP19	86
HDC	87
ACTN3	88
TRAV16	89
SLC6A11	90
TDP2	91
PIBF1	92
ADIPOR2	93
SPAM1	94
CDKN1B	95
KRCC1	96
GLRA1	97
TAF6	98
CALML5	99
ATP6V0E1P2	100
x
	amitriptyline
TP73-AS1	1
KDR	2
CFL1	3
RBM38	4
PBK	5
TAGLN2	6
TBCEL	7
DIAPH3	8
PARK7	9
SPATS2	10
LRRK1	11
PRDM14	12
INHBC	13
C10orf88	14
GMIP	15
HSPA1A	16
SCN9A	17
GAR1	18
KCND2	19
PHLDA3	20
CD244	21
IFI44L	22
SPAG1	23
HOMER2	24
WDR4	25
SLC30A3	26
PSTPIP2	27
HABP2	28
MBIP	29
NACC2	30
DZANK1	31
LY75	32
CYBRD1	33
PDCD1	34
SMO	35
TFB1M	36
PGR	37
CARD8	38
RLBP1	39
FAM131A	40
SPRYD7	41
LRRC8E	42
YAF2	43
SLC30A10	44
TAPBP	45
REPIN1	46
PSMA3	47
AFAP1	48
FILIP1L	49
BARX2	50
ACADVL	51
LPGAT1	52
CDCA3	53
CFHR5	54
POU4F2	55
SPIN2A	56
GRM2	57
RPUSD2	58
C19orf40	59
C16orf57	60
UTP6	61
HIST1H3J	62
PHF11	63
PSKH1	64
GCHFR	65
RHBG	66
OLA1	67
HHLA1	68
MTSS1L	69
GOLGA5	70
VPS4B	71
RNF139	72
ZNF74	73
GNRH1	74
ATP1A3	75
HLTF	76
ZNF10	77
TMEM11	78
IL20RA	79
RASAL1	80
MOSPD3	81
TBC1D12	82
KIFC3	83
FSHB	84
HINFP	85
CDC20	86
MORN1	87
CWC25	88
CDC73	89
FBXO5	90
TTC1	91
ACIN1	92
SLC1A5	93
ZNF271	94
DCLRE1A	95
EMP3	96
COPZ1	97
VTI1B	98
SERPINF1	99
FTSJ3	100
x
	amodiaquine
AVPR1B	1
TMEM30B	2
SLC5A4	3
XAF1	4
ZBTB25	5
KCNQ3	6
TAS2R14	7
FSHB	8
ZNF768	9
PGM1	10
HEATR3	11
C10orf68	12
ARFGAP2	13
SREK1	14
ZNF557	15
TGFB1I1	16
BAMBI	17
ZNF324B	18
CD53	19
AK1	20
CXADR	21
KIF23	22
MYOZ1	23
SLAMF1	24
C14orf159	25
UGT2B15	26
OLR1	27
BTG4	28
TRPC7	29
PHLDA3	30
MDM4	31
SPIB	32
C10orf12	33
MPZ	34
RPRD1A	35
TSPAN1	36
GRM6	37
ZFYVE21	38
CTSK	39
TIMP2	40
PTPRJ	41
CPNE1	42
GUCY1A2	43
ADCYAP1R1	44
DYNLL1	45
PRKCDBP	46
HPS5	47
PHIP	48
PLEKHF2	49
PIGZ	50
KRTAP1-3	51
PGPEP1	52
FURIN	53
PSMA3	54
CRTC3	55
AEBP1	56
OR7C2	57
MYL3	58
CBR3	59
KCNIP1	60
TROAP	61
BCORL1	62
S100G	63
PRRX2	64
GIT1	65
MRPL39	66
CD79B	67
MTHFSD	68
HOXB2	69
CSTF2	70
MX2	71
SLC34A2	72
CLN6	73
UTP3	74
WWC3	75
COX10	76
TRAPPC2	77
ZPBP	78
FETUB	79
SNRPA	80
HLA-DPA2	81
COPZ1	82
BACE2	83
GOLT1B	84
KRT85	85
NUDT1	86
QTRT1	87
HDC	88
SETBP1	89
GDPD3	90
IFNW1	91
LBX1	92
PRAF2	93
SPRYD7	94
LINC00312	95
LSM7	96
C16orf45	97
DOCK3	98
ASCL2	99
HPD	100
x
	amoxapine
TFEC	1
RABEPK	2
CES1P1	3
VGF	4
ALAS2	5
SCNN1B	6
ARMCX5	7
ERMP1	8
TTC21B	9
MMP20	10
NUP37	11
CCDC6	12
ODC1	13
BPTF	14
NME4	15
C9orf95	16
DBF4B	17
MYOC	18
PCDHGA11	19
MRPS10	20
ASB6	21
CWC25	22
POLR2I	23
PRPF19	24
APOC4	25
NT5C2	26
MGAT4C	27
AP5S1	28
KCNK2	29
ZNF230	30
LINC00574	31
ITGAV	32
CPA2	33
PSMC4	34
MSRB1	35
NIP7	36
TNMD	37
SLCO4A1	38
APOC3	39
TCP11	40
CREG1	41
PRKAR1AP	42
STARD7	43
OLFML2B	44
SSSCA1	45
TECPR2	46
CHPF	47
GIPR	48
ISLR	49
PTTG3P	50
GLDC	51
OR2H1	52
C4orf27	53
SLC16A8	54
CNN3P1	55
FBXW4	56
WNT8B	57
RASSF9	58
MATN4	59
GAL3ST1	60
ELAC1	61
CSK	62
DNM2	63
MADCAM1	64
TP73-AS1	65
OR7E5P	66
SPICE1	67
NSD1	68
MFSD5	69
GALE	70
VPS11	71
ZNF391	72
HHLA3	73
LRRC8E	74
CRTC3	75
IMPDH2	76
SPTBN2	77
PCDHGA1	78
PGR	79
CENPB	80
SLC5A4	81
ANXA3	82
C22orf26	83
ADAM2	84
KCNN4	85
ERN1	86
ULK4	87
ACSBG2	88
TNFSF9	89
BMX	90
MBL1P	91
NGFRAP1	92
CLSTN2	93
POLD3	94
ZMAT5	95
DPM3	96
TP53I3	97
ERCC5	98
HIST1H3B	99
MAP4K2	100
x
	amoxicillin
OSBPL11	1
LEPRE1	2
GIGYF2	3
SLC6A7	4
PHACTR4	5
KLC1	6
SCAND1	7
DIRAS3	8
B4GALNT1	9
GADD45G	10
TMEM9B	11
VPS8	12
VPS4B	13
PHKG2	14
SLC27A6	15
CALCOCO2	16
KLHL25	17
TREML2	18
SLC10A3	19
PRAMEF12	20
DPF2	21
OPRD1	22
TMC7	23
SYNC	24
ZNF696	25
MAP4K4	26
ZNF668	27
HTN1	28
PMEPA1	29
YARS2	30
ISYNA1	31
SPTBN2	32
MMRN2	33
TARBP1	34
C3orf27	35
ASGR2	36
TRBV5-2	37
PRDM13	38
HSPA1A	39
VENTX	40
TMEM214	41
ACOT8	42
WDR52	43
NNAT	44
ROR2	45
IDO1	46
C14orf132	47
CA5BP1	48
IBTK	49
TRIM22	50
FSD1	51
NT5M	52
KCNA2	53
NAV3	54
PEX2	55
FOLR1	56
MUS81	57
CHIA	58
UBAC1	59
CIR1	60
AP1AR	61
PRKCDBP	62
MNDA	63
SMARCD3	64
UBE2W	65
ARL3	66
SSSCA1	67
RRP9	68
GTF3C5	69
NDUFB5	70
FZD9	71
GPR50	72
EGLN1	73
S100P	74
HOXB13	75
SCGB1A1	76
ZBTB10	77
MRPS33	78
ACN9	79
TRAT1	80
UVRAG	81
ZNF749	82
PPP2R2A	83
FKBP2	84
MMP3	85
ESRP2	86
FAM5C	87
TAPT1	88
TREM2	89
WARS2	90
C9orf114	91
NCAPH	92
PTPN4	93
DUSP13	94
C11orf1	95
ZNF124	96
PPP2R5E	97
SCAF8	98
MYO3A	99
DPF3	100
x
	amphotericin_B
CD81	1
HTR1F	2
MED17	3
CEMP1	4
ERCC6	5
PHACTR4	6
RECK	7
AP5S1	8
HIST1H1D	9
MAGEC2	10
TTC40	11
TRAV8-3	12
AEBP1	13
MRPL24	14
CACNA1B	15
KRTAP5-9	16
PPP4R1	17
ORM2	18
UBIAD1	19
UGT2A3	20
SERPIND1	21
CNN2	22
CYLC2	23
KANSL1L	24
SCARA3	25
CD38	26
EIF2B1	27
SYN1	28
NIT1	29
AGPAT3	30
TBK1	31
ST7L	32
C1orf109	33
MTMR11	34
SCRN3	35
MAGOHB	36
YIPF5	37
MATK	38
RNF11	39
SMPX	40
APOC1	41
BCL2L2	42
OTUD3	43
RAD21L1	44
KIAA1107	45
PKD2L1	46
OR2B2	47
ST6GALNAC5	48
CTSF	49
SOX12	50
CCR10	51
TM7SF2	52
CREB3	53
CD80	54
LSM2	55
IL33	56
AGPAT4	57
SLC30A9	58
JAM3	59
KIFAP3	60
SPAG7	61
GTPBP1	62
SNX6	63
ARID3B	64
CHRND	65
DAAM1	66
ZNF692	67
NDUFAF4	68
CHPT1	69
PROL1	70
GALR1	71
SLC30A10	72
ASCL2	73
BNIP3	74
ZXDC	75
KCNA5	76
SCNN1D	77
VPS8	78
GCC1	79
SLC14A2	80
SLC44A4	81
AR	82
EIF3F	83
HIST1H2BF	84
CST5	85
KRTAP9-9	86
PARP12	87
GRAMD1C	88
ATP1B3	89
TMED3	90
ART3	91
TBR1	92
INPP1	93
SETD5	94
SRGAP2	95
PITPNB	96
CNBP	97
METTL18	98
SLC2A10	99
GC	100
x
	ampicillin
PHACTR4	1
MYO1A	2
FAM173A	3
GUCY1B2	4
ZNF667	5
FOXD3	6
AP5S1	7
LRP2	8
FILIP1L	9
KCNA2	10
IGHV3-73	11
PCDHGA11	12
TNNC2	13
C1orf114	14
SMG8	15
SLC22A8	16
BTBD1	17
GSTA3	18
TRAF3IP1	19
MPZ	20
GNAI1	21
COQ3	22
MGAT4C	23
SST	24
SCO2	25
DDX4	26
ASCL2	27
PFKFB1	28
U2AF1	29
KIFC3	30
VGF	31
MYOZ1	32
LGR4	33
GTF2IRD1	34
ING2	35
TP53BP1	36
CLEC5A	37
IL37	38
VTI1B	39
ODZ1	40
HDAC3	41
GPD1L	42
HOXB13	43
PRKY	44
YIPF5	45
ITGAM	46
KCNH4	47
VAMP8	48
SUV39H2	49
PDE12	50
MPV17	51
SEMA6B	52
UBE2C	53
VPS54	54
KIAA0087	55
LIG1	56
STAR	57
PAPSS1	58
NR1H4	59
RTCD1	60
PLAC8	61
CYP27A1	62
ARL14	63
MEP1B	64
MED15	65
CRYZL1	66
AURKAIP1	67
NAV3	68
ZNF331	69
CACNA2D3	70
DENND4B	71
PRKAR1AP	72
PAFAH1B3	73
BNIP3	74
THBS3	75
DCK	76
NUDT1	77
SIRPA	78
C14orf105	79
CYB5R2	80
CSGALNACT1	81
COTL1	82
ATP11A	83
TOR3A	84
RPP25	85
IL13	86
CXADR	87
ZNF259	88
JUP	89
TYK2	90
HIST1H1D	91
NUP93	92
SLC1A3	93
CLCA3P	94
IFNA7	95
MYH15	96
GFM1	97
CREB3	98
CCDC47	99
CTCF	100
x
	amprolium
TAS2R10	1
CDK5RAP2	2
SFT2D2	3
FKBPL	4
SNRNP40	5
HCN4	6
ZNF43	7
MRPL15	8
CCKBR	9
C20orf3	10
GEM	11
PARN	12
DLGAP5	13
NXF1	14
CDH22	15
RAB4B	16
GDNF	17
RPIA	18
RAB38	19
MGMT	20
CXCL2	21
PPT1	22
SIX6	23
DDX39A	24
EIF4A2	25
DYNC1LI2	26
GDI1	27
S100B	28
OFD1	29
LBX1	30
HPN	31
SPR	32
SLC6A4	33
CD1B	34
PRG3	35
GPR137B	36
FOXH1	37
DAAM2	38
ZBTB16	39
CTRC	40
ZNF281	41
DPM2	42
PRM2	43
RPS2P45	44
PSMD14	45
NDUFAF1	46
USP19	47
NCKAP1	48
FGF3	49
ALPL	50
FBXO24	51
TRIM28	52
SLC25A21	53
FTCD	54
C11orf48	55
POMC	56
C14orf159	57
PLIN2	58
KRTAP1-3	59
KIAA0247	60
CDC23	61
NDNF	62
ASCL2	63
BCORL1	64
NAT1	65
CCP110	66
EIF2S2	67
H2AFJ	68
CIDEA	69
HESX1	70
KRT6B	71
SOAT2	72
ADRA2B	73
MST1R	74
HOXD4	75
HUNK	76
RABEPK	77
LRRC48	78
NGB	79
OR51E2	80
OXTR	81
URB2	82
SULT1A2	83
ABHD10	84
FAM117A	85
CARTPT	86
IGKV3-20	87
MAP3K10	88
SOX18	89
MRPS33	90
LONP1	91
STK38	92
DIRAS3	93
AGT	94
ZCWPW1	95
CROT	96
KCNC3	97
TMED1	98
RNF130	99
PAK1IP1	100
x
	ampyrone
SNRPD3	1
CXCR7	2
CD3G	3
ARSA	4
KLK14	5
TMEM8B	6
FAM114A1	7
KCNA10	8
C1QB	9
KCNAB3	10
OXSM	11
NKX6-1	12
USP39	13
FAM179B	14
GPR126	15
MEAF6	16
MYOZ1	17
CD82	18
MKNK2	19
DPM3	20
LRP1B	21
ZNHIT1	22
TAB1	23
KIAA0556	24
TCERG1	25
ITGAX	26
PIN1P1	27
MTMR12	28
KRTAP1-3	29
DRD1	30
VWF	31
CPA2	32
HSF2BP	33
ZNF334	34
SYNC	35
PPP1R26	36
MCAT	37
TMSB4Y	38
OIP5	39
REG3A	40
NDUFA1	41
FBXW4	42
IMPA2	43
HLTF	44
UHRF1BP1L	45
ACADSB	46
TRANK1	47
IGJ	48
NUP107	49
DCLRE1A	50
SH3BP4	51
ACTG2	52
STXBP3	53
FBXO34	54
ZKSCAN3	55
STOML2	56
PARP8	57
CHRM2	58
ADIPOR2	59
BEND5	60
CBLC	61
HMX1	62
PELI2	63
TRPS1	64
FBLN5	65
HARS2	66
ASNSD1	67
TSPYL5	68
WSB2	69
TAGLN2	70
TM4SF20	71
KCNJ10	72
C7orf43	73
SLC7A10	74
PPP6R1	75
FMO6P	76
PSMB8	77
CYB5R3	78
PDZD2	79
FKBP5	80
PPM1E	81
COPS4	82
APBB1IP	83
LYRM2	84
FPR3	85
PDZRN4	86
PITPNM1	87
OR7E24	88
TRHDE	89
CCR4	90
VCPIP1	91
CD244	92
HIST1H3J	93
NEK7	94
TCP10	95
GTF2H3	96
CD3E	97
ITGA8	98
SMCP	99
PTPRS	100
x
	amrinone
SPACA1	1
CD24P4	2
SLC25A32	3
GRIP1	4
LRRC47	5
SGMS1	6
UNC93A	7
C12orf39	8
DMXL1	9
AR	10
MSH4	11
NUP62CL	12
HIST1H4B	13
CXCR7	14
GMIP	15
ZNF682	16
CCKBR	17
SNRPD3	18
SEC24B	19
SNRPA	20
TCP11	21
LGR4	22
CDC23	23
BAP1	24
GPR6	25
CCP110	26
ACADS	27
C17orf39	28
C18orf8	29
ACSBG2	30
PFDN1	31
RNF170	32
HLA-DQB2	33
NRN1	34
RPL22	35
ALOX12B	36
PAFAH1B3	37
FAM173A	38
STK25	39
ATAD2	40
RPL30	41
NUFIP1	42
NFS1	43
MST1R	44
C9	45
APOC3	46
BDKRB2	47
SLC1A3	48
VASH2	49
NMB	50
MMP2	51
SH2D4A	52
THAP4	53
RARRES3	54
GUCY1A2	55
DCAF6	56
SPAG7	57
WDR25	58
ALG3	59
LACTB2	60
PRF1	61
BTN1A1	62
ATOH1	63
CHST12	64
IQCC	65
USP21	66
DUSP11	67
IGFBP4	68
BMX	69
CCDC121	70
RNF186	71
RPRD1A	72
CTDSP1	73
RBL1	74
METTL2B	75
ATP8B3	76
NPPB	77
TTC40	78
DHX29	79
LTB	80
RPE	81
FBXL15	82
FMO1	83
SDR39U1	84
METTL4	85
SPICE1	86
CDC42BPB	87
PCNT	88
SP4	89
ZFAND3	90
LGALS14	91
UBXN2B	92
REG1P	93
TUBB2B	94
PSMB8	95
LRP2	96
NKG7	97
RSAD1	98
C9orf46	99
NSUN3	100
x
	amylocaine
RAB17	1
CEL	2
LSR	3
MAGEC2	4
ACADSB	5
EYA1	6
HHAT	7
PHLDA2	8
WFDC2	9
ALOX12B	10
CDH4	11
AP1AR	12
DIAPH3	13
GALNT6	14
RNASE1	15
PERP	16
FAAH	17
RIPK4	18
AKAP8L	19
ORM1	20
CDKN1B	21
NXT1	22
S100A9	23
CCT8	24
LHX6	25
ATP6V0A2	26
SLC16A8	27
C1QL1	28
RUVBL1	29
TM7SF4	30
DRAP1	31
SCYL2	32
KIAA1107	33
MECR	34
RBM38	35
ZNF175	36
P2RX3	37
CDC20	38
UBA6	39
SCG2	40
UBE4A	41
CYP26A1	42
HNRNPH2	43
SLC16A6	44
FGD1	45
NOL10	46
CDH5	47
DDX39B	48
PTPRH	49
NMUR1	50
SEC14L2	51
GTF2A2	52
STARD7	53
B4GALNT1	54
JAM3	55
INHBC	56
SAYSD1	57
CYTL1	58
CYP24A1	59
MSANTD2	60
LILRA4	61
CASD1	62
LGALS9	63
PUS1	64
RPS6KB1	65
MRPL22	66
ZNF281	67
PHEX	68
KIAA0284	69
STK25	70
ZCCHC10	71
PARP6	72
DNM2	73
NSD1	74
SDR39U1	75
CCR3	76
IFIT3	77
POLD3	78
CEACAM5	79
EGF	80
MORC3	81
POLR1D	82
SYNDIG1	83
ZNF16	84
SOAT1	85
C12orf49	86
CHST8	87
ICT1	88
C19orf73	89
NRSN2	90
SRSF4	91
TRIM9	92
SLC47A1	93
HELLS	94
ARFIP2	95
WASF3	96
SELP	97
DCAF6	98
ANGPTL7	99
S100P	100
x
	anabasine
PLA2G16	1
IFRD2	2
TCERG1	3
ISLR	4
AP3S2	5
SYNDIG1	6
HP	7
SLC22A14	8
PNMA3	9
SNAI2	10
POLD3	11
ZNF273	12
IGHV1-2	13
SLC9A6	14
GSPT2	15
TRANK1	16
SETD1A	17
GDNF	18
CDH17	19
G6PC2	20
SYN1	21
BLMH	22
TASP1	23
XPNPEP3	24
CHRNG	25
RABAC1	26
FMO4	27
DNM2	28
TLR6	29
ITK	30
MBIP	31
PCSK7	32
EIF5A	33
RWDD1	34
ADRA2A	35
TRAPPC2	36
PAX9	37
GABRR1	38
PTPRJ	39
ZNF493	40
RSAD1	41
TAS2R10	42
DROSHA	43
BCKDK	44
CYP11A1	45
DNAAF2	46
BTBD1	47
REC8	48
EGLN1	49
CDA	50
POU4F2	51
IL11RA	52
AMIGO2	53
SH3GL3	54
CCT7	55
SERPINB3	56
ORMDL2	57
CTDNEP1	58
LIN37	59
SPINT3	60
NARF	61
TRGV7	62
ARSA	63
HBQ1	64
LECT1	65
LILRA4	66
REN	67
FAM173A	68
RBM12B	69
SNRPD3	70
KRTAP1-3	71
FZD6	72
SAE1	73
LIM2	74
PRKAB2	75
WNT8B	76
SLC6A12	77
CACNG3	78
POLDIP2	79
BNIP2	80
WBSCR22	81
CPSF3L	82
RIOK2	83
MTMR12	84
RNF4	85
DHCR24	86
PITPNM3	87
SEPW1	88
RAPGEFL1	89
PLIN3	90
C7	91
CBLL1	92
TRH	93
B3GNT4	94
PLEKHH3	95
CLASP1	96
C20orf195	97
MSMO1	98
SLC16A6	99
ZNF423	100
x
	androsterone
TGFBI	1
TREX2	2
C17orf70	3
OVGP1	4
GC	5
CCDC109B	6
RFPL2	7
PCSK7	8
OR7E111P	9
NUP37	10
GJB1	11
GPR6	12
SLC22A14	13
PACS1	14
REG3A	15
MYL1	16
NDRG1	17
OSMR	18
CTSZ	19
LMO1	20
COL15A1	21
MS4A6A	22
RBP3	23
RGR	24
GPS1	25
NUP62CL	26
SYT12	27
A2M	28
HMG20A	29
INCENP	30
EN2	31
HDAC2	32
COPS3	33
REC8	34
NR1D2	35
TEX30	36
SLC2A6	37
CLK1	38
DONSON	39
CDC23	40
PDZK1IP1	41
S100A12	42
WIF1	43
C20orf195	44
LPHN2	45
ZBTB39	46
HIVEP1	47
WDR77	48
CPSF7	49
METRN	50
SLC44A4	51
NDUFB5	52
IL23A	53
FAM86A	54
C14orf105	55
GSTP1	56
TRIM22	57
SEC31B	58
SREK1	59
TMEM39A	60
C8orf51	61
MDFI	62
TOR3A	63
XPNPEP3	64
ADRB2	65
HSF4	66
GTF2F2	67
FAM110B	68
KRTAP5-9	69
NME6	70
ANG	71
TAPT1	72
TUBA4A	73
CDH4	74
DHODH	75
COCH	76
TRIM25	77
C12orf49	78
CDC42BPB	79
SPATA1	80
OXSR1	81
FSHB	82
CD74	83
SEC14L5	84
EBI3	85
C4orf6	86
GDF9	87
MTTP	88
ATP6V0A4	89
NSUN7	90
FAM205B	91
PIP4K2C	92
WDR82	93
KIAA0247	94
PCDH11X	95
LRP2	96
ZC3H7A	97
NGFR	98
VBP1	99
PCDHA3	100
x
	anisomycin
TMEM208	1
TP73-AS1	2
CES1P1	3
DIXDC1	4
BABAM1	5
BRD7P3	6
DNAJC15	7
GCNT4	8
BRD9	9
HIST1H3D	10
DHRS3	11
DNAJC3	12
BAAT	13
WDR43	14
DAGLA	15
MTMR11	16
DLK2	17
B4GALT2	18
DHX35	19
ZPBP	20
OCLM	21
WBSCR22	22
IL1RAPL2	23
DHRS7	24
MED17	25
MXD1	26
PLCB3	27
FBXO5	28
DHX29	29
HIST1H2BB	30
CAMK1	31
PLP2	32
ENAH	33
UTP6	34
WRB	35
DUSP10	36
HERC3	37
FAM63A	38
OCEL1	39
SCGB1D1	40
ABCD3	41
C10orf88	42
TK1	43
IRF2BP1	44
GIN1	45
PUS7	46
KCNN2	47
TM9SF3	48
KCNC3	49
KDM6B	50
ETS2	51
CYP2W1	52
IL20RA	53
SDCCAG3	54
FAM193A	55
REM1	56
PLA2G2A	57
PSMD8	58
SLC9A7	59
TBXAS1	60
C11orf1	61
BAALC	62
TMEM132A	63
PTGER4P3	64
ACACA	65
MDM4	66
PANK4	67
KDM6A	68
CD79B	69
SLC2A8	70
GAB2	71
PIR	72
HIGD1B	73
MRFAP1L1	74
SMAD5-AS1	75
B3GNT2	76
SUV39H2	77
RAPSN	78
CIDEA	79
SLC39A4	80
NT5DC2	81
H2AFJ	82
VTCN1	83
ODF1	84
RFX7	85
LRRC48	86
USP18	87
SFTPD	88
IMMT	89
NAT1	90
NOP10	91
TXLNG	92
CIDEC	93
RGS17	94
IGHV3-47	95
ANXA5	96
MLH1	97
C20orf195	98
MATK	99
DCBLD2	100
x
	antazoline
POLB	1
CSF3	2
CDC73	3
BAG4	4
CTRC	5
TPRA1	6
LAMC3	7
PTPRE	8
HABP2	9
GADD45G	10
RNF25	11
IL11RA	12
GSPT2	13
ADCK3	14
SLC17A3	15
TAF11	16
NECAP1	17
GOT1	18
GGH	19
EEF1E1	20
PSRC1	21
CDC123	22
WNT11	23
GOLT1B	24
CDK12	25
KLC2	26
F8	27
ARFIP2	28
CEACAM4	29
ALX4	30
LARP6	31
TRAV8-3	32
ZNF407	33
KIAA0125	34
HIST1H1D	35
FLT4	36
COPG1	37
LMNB2	38
IMPA2	39
PSMB6	40
GIPC2	41
MN1	42
ZNF8	43
BMP6	44
NEIL3	45
INO80D	46
TEAD3	47
CDKL1	48
MAGEF1	49
GINS2	50
SPECC1L	51
NLK	52
ZPBP	53
TREML2	54
TRBV5-2	55
RPS11	56
KDM3A	57
LINC00302	58
GNRH1	59
SLC5A2	60
TOPBP1	61
DFFB	62
STAT4	63
DEFB126	64
NUP93	65
ITGB1BP3	66
SLC2A4	67
PRRC1	68
PGK2	69
KLHL2	70
GMPR2	71
TBC1D22B	72
