x
	(+)-chelidonine
SPRR1B	11837
NEIL3	11838
MOCS2	11839
IL37	11840
BCL2L10	11841
PIWIL2	11842
CLCN5	11843
RAD54L2	11844
FBXW4	11845
EXOC2	11846
USP39	11847
HERC5	11848
C1orf174	11849
TMPRSS6	11850
ADORA2B	11851
HAUS2	11852
TASP1	11853
HEBP1	11854
OLFML2B	11855
MAN2B2	11856
ARHGEF18	11857
UGT2B4	11858
PLCB3	11859
RAPSN	11860
DNA2	11861
EIF3E	11862
SLC12A1	11863
x
	Prestwick-674
FGD1	11664
MFSD7	11665
DGAT1	11666
TAS2R13	11667
SP4	11668
RRN3	11669
JUP	11670
RGS17	11671
TRIP4	11672
BCR	11673
HDAC9	11674
HMGB3	11675
UGT2A3	11676
ABHD8	11677
WDR44	11678
PKIA	11679
GPR12	11680
TSPYL1	11681
PTPN14	11682
BNIP2	11683
EPS8	11684
LIN37	11685
LILRA4	11686
TLE6	11687
HSD17B11	11688
FKBP10	11689
HOXB2	11690
CREB3	11691
INHBC	11692
RNF25	11693
PACSIN1	11694
KLRC4	11695
HMG20B	11696
MYT1L	11697
REN	11698
TGM1	11699
MEPCE	11700
KRT85	11701
GK2	11702
JAK1	11703
FASTKD3	11704
IGF2-AS1	11705
GIGYF2	11706
CLK1	11707
ZNF211	11708
FAM184A	11709
UNC119	11710
AQP8	11711
LARP6	11712
PBK	11713
RDH8	11714
ABCG4	11715
C15orf44	11716
TM7SF2	11717
ZC3H11A	11718
ACOT11	11719
MAGEA8	11720
ANXA5	11721
RAB17	11722
PTPRG	11723
IPCEF1	11724
UTP3	11725
UFSP2	11726
TROAP	11727
STX18	11728
PLCB3	11729
BMP15	11730
MICALL2	11731
DHRS3	11732
WDR43	11733
ARHGEF38	11734
TSPYL5	11735
KRT20	11736
MRPS11P1	11737
SERPINA6	11738
ITPKB	11739
NUDT2	11740
PPP2R2A	11741
POLD1	11742
SLC22A8	11743
ARHGDIB	11744
DDHD2	11745
ERCC8	11746
PTDSS2	11747
SLC12A9	11748
HPRT1	11749
C2orf44	11750
HIST1H1D	11751
CENPE	11752
EFHD2	11753
HSPBAP1	11754
SH3GLB2	11755
TUBGCP5	11756
ENOPH1	11757
PIP	11758
SCIN	11759
FCGR2A	11760
NFKBIL1	11761
C14orf159	11762
ZNF184	11763
SLC12A2	11764
TSNAX	11765
POLD3	11766
MTPAP	11767
APOB	11768
IGF2BP2	11769
ZNF8	11770
POM121	11771
CHAD	11772
SEMA6B	11773
HOOK1	11774
ADAMTSL3	11775
POLB	11776
SEPHS2	11777
TP53I3	11778
ZBTB3	11779
LILRA5	11780
ZFYVE21	11781
PPP1R9A	11782
SLC22A14	11783
C1orf159	11784
CXCL3	11785
TMEM59	11786
PPP1R1A	11787
PRODH2	11788
CYP1A1	11789
HIST1H2AL	11790
FAM111A	11791
POMP	11792
NDUFB7	11793
UBE2Z	11794
LIMD1	11795
SPRYD7	11796
MYH15	11797
LGALS3BP	11798
PRCC	11799
OSGIN2	11800
COPZ1	11801
ZNF557	11802
TRAPPC8	11803
ZNF536	11804
C16orf5	11805
CYP27A1	11806
SCG2	11807
ACAT1	11808
NDUFA4L2	11809
UBIAD1	11810
NEK7	11811
MTHFD2L	11812
CDK4	11813
FBXW2	11814
TNF	11815
DBF4B	11816
C16orf70	11817
DNAJC15	11818
ADAMTS7	11819
CYorf17	11820
SLC2A10	11821
SLC30A10	11822
OR7C1	11823
B4GALT2	11824
ZNF223	11825
NPY	11826
UBE2C	11827
BAG4	11828
RASA2	11829
FAM117A	11830
TMSB10	11831
C22orf26	11832
RPL37	11833
FOSB	11834
LCMT2	11835
NDUFA4	11836
PCDHGC3	11837
SYNGR3	11838
EBLN2	11839
CAPN1	11840
ZNF37BP	11841
HTR1D	11842
ERMP1	11843
KCNH4	11844
SLC22A5	11845
SNX6	11846
BIK	11847
MCAT	11848
SUN2	11849
SMG1	11850
AMELY	11851
GPR27	11852
RSRC1	11853
CTRC	11854
SOLH	11855
LSAMP	11856
CXCL11	11857
CTPS2	11858
STEAP3	11859
OR1A2	11860
BCL9	11861
GLI1	11862
STARD7	11863
x
	Prestwick-675
SYNC	11664
UNC5C	11665
ITIH2	11666
DGAT1	11667
CYTH2	11668
C10orf68	11669
PSMB6	11670
VEGFC	11671
RHCG	11672
MMP15	11673
HSD17B11	11674
PKD2L1	11675
ZBBX	11676
TAF5	11677
MS4A4A	11678
ZNF557	11679
KRT33A	11680
ALOX12B	11681
MT1E	11682
SPINK1	11683
GTF2H5	11684
TMEM127	11685
SNORA66	11686
TRIM26	11687
CD14	11688
IL19	11689
HECTD3	11690
SYT12	11691
SNRPD3	11692
ITGAE	11693
FGD1	11694
FCGR2A	11695
GFAP	11696
S100A11	11697
DNALI1	11698
VGLL3	11699
PLSCR4	11700
ATF7IP2	11701
FSHB	11702
RGS9	11703
RNF2	11704
KRT2	11705
GJA8	11706
SCG2	11707
POLD3	11708
C15orf2	11709
HNRNPA1P31	11710
PKD2L2	11711
OPRD1	11712
ENO2	11713
PTPRU	11714
MCM10	11715
OBP2A	11716
PNPO	11717
TBRG4	11718
HRASLS2	11719
GUCA2A	11720
ZMAT3	11721
SS18L2	11722
VILL	11723
REN	11724
CTAGE11P	11725
SLC28A3	11726
VIP	11727
SSTR5	11728
UGGT1	11729
CD81	11730
KRTAP9-9	11731
FDPS	11732
DPM3	11733
GALR1	11734
GDPD3	11735
LRRC15	11736
GOLGA8IP	11737
ZNRD1-AS1	11738
ADAP2	11739
FOXN2	11740
MSRB1	11741
CCR3	11742
ZNF331	11743
UXT	11744
LCT	11745
CLEC2D	11746
ZNF329	11747
HIST1H3C	11748
SCGB1D1	11749
OR10H2	11750
CYBRD1	11751
SIGLEC5	11752
LRIF1	11753
FEZF2	11754
FOXJ1	11755
DFFA	11756
DBR1	11757
TNK1	11758
TST	11759
MIA	11760
APOC1	11761
PTMAP1	11762
CDK4	11763
DPP3	11764
ZNF214	11765
MAT2B	11766
KIFC3	11767
AP1B1	11768
HTR3B	11769
CHST11	11770
ATG2A	11771
PLA2G2D	11772
FXYD7	11773
PHLDA2	11774
CRYGA	11775
KDR	11776
CIDEA	11777
UGT2A3	11778
ZBTB33	11779
ANGPTL3	11780
STX5	11781
TACR3	11782
TBC1D15	11783
B4GALNT1	11784
GPX7	11785
GDAP2	11786
OMP	11787
CCKBR	11788
HIST1H2BI	11789
EPN1	11790
CNNM4	11791
TASP1	11792
HIF1A	11793
KCNA2	11794
GPATCH3	11795
CDH7	11796
IPP	11797
STX1A	11798
C22orf26	11799
MADCAM1	11800
PPYR1	11801
ENTPD2	11802
MMP13	11803
S1PR4	11804
ITK	11805
MEGF6	11806
ABHD5	11807
FUT1	11808
GC	11809
SLC30A10	11810
ZNF107	11811
ARFIP2	11812
ATAD3A	11813
ANKRA2	11814
SYNGR3	11815
ACPP	11816
C2orf28	11817
C9orf78	11818
IHH	11819
MGP	11820
AMT	11821
KCNA10	11822
FAM92A1	11823
DENND4C	11824
PDYN	11825
SV2C	11826
RPL37	11827
CHRNE	11828
DUOX2	11829
CXCL9	11830
VPS54	11831
TBCEL	11832
CACNA1E	11833
CLIP3	11834
FAM184A	11835
PRAMEF12	11836
PHLDA3	11837
IGHV3-72	11838
KRT34	11839
DENR	11840
ZC2HC1A	11841
ERCC8	11842
ZNF668	11843
HTR1F	11844
ZNF682	11845
GTPBP1	11846
PGR	11847
AVPR1B	11848
FAM86A	11849
UTP3	11850
SHANK1	11851
NOS1AP	11852
OVOL1	11853
IL25	11854
SRPX	11855
GPRIN2	11856
UGT2B4	11857
IL5	11858
ANKRD10	11859
EPB49	11860
AP3S2	11861
ETFB	11862
TFEC	11863
x
	Prestwick-682
SEMA6D	11664
NBAS	11665
RABGGTA	11666
CXCR2	11667
GPHN	11668
ZNF117	11669
DLX5	11670
TBX19	11671
EIF5A	11672
SLC22A14	11673
AHCTF1	11674
CCL21	11675
IFNA21	11676
APOD	11677
DYNC1LI1	11678
NTN3	11679
PRPSAP1	11680
GDPD2	11681
SNTA1	11682
LHCGR	11683
EXOC2	11684
GRAMD3	11685
CD244	11686
RNF4	11687
NRD1	11688
CCK	11689
RABEPK	11690
PHLDA3	11691
HESX1	11692
FBP1	11693
LIMD1	11694
ZNF193	11695
FAM135A	11696
IL36G	11697
DNAL4	11698
HGS	11699
CX3CR1	11700
ESRP2	11701
RANBP6	11702
LGALS9	11703
MAGEA8	11704
EDDM3B	11705
SLC6A1	11706
PLA2G12A	11707
GALNT6	11708
GDAP1	11709
ANG	11710
RPL18AP16	11711
GPR22	11712
BBS7	11713
PLD2	11714
DDHD2	11715
NRF1	11716
SLC22A8	11717
PRKAG2	11718
IFT57	11719
SPTBN4	11720
DOLK	11721
CRIPT	11722
MPP5	11723
IFIT2	11724
C22orf26	11725
FFAR2	11726
CALCOCO1	11727
POLDIP2	11728
KRT9	11729
LRIG2	11730
BCL2L2	11731
NPTN	11732
MMRN2	11733
ISYNA1	11734
CSNK2A2	11735
WDR13	11736
KCNAB3	11737
RMI1	11738
TSPYL1	11739
TUFT1	11740
OR1G1	11741
F2	11742
PSD	11743
FOXJ2	11744
ATP11B	11745
SOX5P	11746
CHGA	11747
MAK	11748
KRT33A	11749
IL13RA2	11750
GPR20	11751
CSDC2	11752
PTPRE	11753
KCND2	11754
TACC3	11755
ABCA5	11756
SLC6A4	11757
NAA11	11758
OR1D2	11759
ACSBG2	11760
KLRF1	11761
FBXW2	11762
FGF22	11763
BMP6	11764
HSD17B4	11765
PRPF18	11766
PBX3	11767
PPP1R1A	11768
GAS8	11769
COPE	11770
GABRP	11771
MRPL16	11772
POLE3	11773
GRIP2	11774
DRD4	11775
KCNK7	11776
CDC45	11777
SPARCL1	11778
UCKL1	11779
MAD2L1BP	11780
MAP1LC3B	11781
POLQ	11782
EFNA1	11783
VN1R1	11784
DNAH6	11785
DHCR24	11786
SCRT1	11787
UBE2W	11788
SLC5A12	11789
ITPKC	11790
COL15A1	11791
MCHR1	11792
PDE6C	11793
CATSPERB	11794
ADAM21	11795
KEAP1	11796
TRNAU1AP	11797
ENO3	11798
MYO1D	11799
CITED1	11800
BFSP1	11801
TTYH1	11802
ADH1C	11803
LMBRD1	11804
SURF2	11805
CUTA	11806
PTGDR	11807
OBFC2B	11808
CLIP2	11809
C11orf16	11810
OBP2A	11811
TTPA	11812
NDNF	11813
HTR1D	11814
SLC1A6	11815
CYSLTR2	11816
DIRAS2	11817
NUP43	11818
C10orf2	11819
C10orf81	11820
KIF3A	11821
CHAD	11822
SH3GLB2	11823
NARG2	11824
TSGA10	11825
IL22RA1	11826
GTF2E1	11827
HHLA3	11828
FLVCR2	11829
P2RY2	11830
SRD5A3	11831
STAC	11832
ZNF692	11833
SHMT1	11834
HOXB2	11835
INHA	11836
KIAA0196	11837
C17orf80	11838
CTSL2	11839
TMEM8B	11840
LILRA4	11841
RECK	11842
MRPL3	11843
KLHL25	11844
FAM192A	11845
TNKS2	11846
S100A9	11847
ZFHX2	11848
S1PR4	11849
ZNF394	11850
MANEA	11851
DHX58	11852
CHMP3	11853
POLB	11854
GUCA2A	11855
CDH7	11856
IFIT1	11857
ZNF263	11858
NFS1	11859
TMEM106B	11860
BAG3	11861
TNFRSF12A	11862
CD3D	11863
x
	Prestwick-685
POU3F2	11664
NFIX	11665
C12orf44	11666
C5AR1	11667
SRGAP2	11668
CYP2W1	11669
PPP1R17	11670
SERPINB2	11671
BATF	11672
CCR10	11673
FSTL1	11674
OR12D3	11675
SEC16A	11676
MED9	11677
DDX42	11678
ABCG4	11679
SPRYD7	11680
DEAF1	11681
CYP4F3	11682
RPL18AP16	11683
POLD2	11684
PCSK7	11685
PPP4C	11686
NACC2	11687
CRYBA1	11688
KCNA1	11689
BAI1	11690
VMP1	11691
OR51E2	11692
TWISTNB	11693
CDKN2B	11694
CD14	11695
OR11A1	11696
ARGLU1	11697
CRISP2	11698
SIKE1	11699
VPS52	11700
THRAP3	11701
TMEM53	11702
TRAP1	11703
SH3GL2	11704
AK1	11705
CCNL1	11706
DNAJC2	11707
TBC1D15	11708
IFT46	11709
GIMAP4	11710
ESRRA	11711
SPICE1	11712
GSTO1	11713
CYP27B1	11714
LONRF3	11715
SDHD	11716
RPUSD2	11717
ZXDB	11718
ITGA5	11719
SIK1	11720
ZNF32	11721
PTTG1	11722
FLT4	11723
AFP	11724
ZNF221	11725
TLR7	11726
PFDN1	11727
PZP	11728
FOS	11729
ITGAX	11730
MAP3K3	11731
MIS12	11732
SIRPA	11733
CNTFR	11734
HADHAP1	11735
OR2C1	11736
IL33	11737
XRCC2	11738
OPRD1	11739
C3AR1	11740
RFXAP	11741
NTM	11742
TTC12	11743
C1orf35	11744
TNN	11745
POLQ	11746
EIF4A1	11747
PRKX	11748
TNS3	11749
APH1A	11750
OR2F2	11751
TEX11	11752
PMCH	11753
CLPS	11754
FAM189A2	11755
KCNA2	11756
HIST1H3J	11757
HIST1H2BF	11758
CFHR5	11759
KCNH4	11760
MRPL4	11761
ARID3A	11762
LINC00302	11763
SLC39A7	11764
RGS2	11765
HTR3B	11766
PRKCH	11767
DENND5B	11768
EPHB6	11769
CHAD	11770
ITGB1BP3	11771
EIF2S2	11772
RPL37	11773
BAAT	11774
HEXB	11775
CTRC	11776
HIST1H2AG	11777
ATOH1	11778
ADAP2	11779
GTF3C2	11780
PTMAP3	11781
IL23A	11782
GLTPD1	11783
COPS7A	11784
DNAJC15	11785
CASP3	11786
SLC17A1	11787
INSL5	11788
MN1	11789
SPINK5	11790
BAALC	11791
FA2H	11792
TRIAP1	11793
PRR5L	11794
FXN	11795
PIR	11796
USP39	11797
ARHGDIB	11798
RGS17	11799
COLEC11	11800
NEUROD6	11801
SERPINE2	11802
TNFSF12	11803
REG1P	11804
RAB38	11805
C6orf15	11806
RPL23AP22	11807
POLE3	11808
SLC22A14	11809
COBL	11810
C1orf56	11811
GABRE	11812
ETNK2	11813
SUMO1P2	11814
SV2A	11815
TALDO1	11816
UBXN8	11817
TAOK3	11818
ATP5B	11819
ATAD2	11820
KCTD5	11821
CTNNB1	11822
APOC1	11823
USP6NL	11824
UBBP1	11825
ZC3H3	11826
TDP2	11827
ATP8B4	11828
ZNF544	11829
C12orf39	11830
CAB39	11831
PADI3	11832
PTGES2	11833
KIFC3	11834
MAP4K2	11835
IMPDH2	11836
DAAM1	11837
EHHADH	11838
CYBA	11839
DUS1L	11840
NNAT	11841
RBL1	11842
MCOLN1	11843
DPY19L4	11844
UBIAD1	11845
SLC44A4	11846
KLF7	11847
APOD	11848
MMP13	11849
TENC1	11850
SHPK	11851
ACVR2A	11852
KRTAP9-9	11853
BARD1	11854
CD3G	11855
UBE3C	11856
S100A6	11857
MRPL42	11858
SERPIND1	11859
SYNGR3	11860
TUBG2	11861
ZNF80	11862
TXNDC3	11863
x
	Prestwick-689
FBXO34	11664
PDGFRB	11665
F13A1	11666
SEMG2	11667
IL18R1	11668
UPK1A	11669
PRKCE	11670
RFX7	11671
ITM2C	11672
STIL	11673
PPFIA4	11674
BNIP2	11675
EBI3	11676
DMRT1	11677
ZNF549	11678
KRTAP5-9	11679
ALX4	11680
UGDH	11681
TNFRSF1A	11682
EXT1	11683
EPB41L5	11684
C9orf95	11685
MARCH8	11686
IL13RA2	11687
POM121	11688
CLIP2	11689
GLI1	11690
PPM1G	11691
ADCYAP1R1	11692
RBBP8	11693
FAM189A2	11694
SOX15	11695
DUSP12	11696
GTF3C2	11697
PKD2L1	11698
C1orf35	11699
MMP26	11700
ITGAX	11701
NKG7	11702
FAM179B	11703
GAR1	11704
GDF3	11705
TSNAX	11706
WDR83OS	11707
BAZ2B	11708
SP3	11709
ZNF467	11710
TNFRSF11A	11711
FGF3	11712
RPL15	11713
CHGA	11714
TRPV4	11715
ULK4	11716
TRPM4	11717
AFP	11718
AMD1	11719
MYL3	11720
OPRD1	11721
SV2A	11722
ZNF544	11723
CDX2	11724
PRKAG1	11725
SCIN	11726
KIAA0232	11727
PELI2	11728
EIF2B1	11729
KCNK7	11730
IL25	11731
PRDX1	11732
DDX46	11733
GSR	11734
DCAF13	11735
SFRP5	11736
KIF4A	11737
B4GALNT1	11738
ITPA	11739
ECT2	11740
USP18	11741
GPR35	11742
VWA1	11743
RPP38	11744
SMPDL3A	11745
ASB9	11746
TK1	11747
NTN1	11748
PDE6B	11749
PSTPIP2	11750
DDRGK1	11751
PNKP	11752
STRA6	11753
H2AFY2	11754
CAPZA1	11755
FBXO46	11756
MRPL19	11757
KCNN2	11758
CACNA1E	11759
CRYGA	11760
ZBBX	11761
MRPS2	11762
VIM	11763
COL9A3	11764
PTDSS1	11765
RAB4B	11766
ZCWPW1	11767
RHOB	11768
HMGB3	11769
DENR	11770
KRT14	11771
MRPS11P1	11772
CROT	11773
ADAMTS7	11774
SLC5A5	11775
SLC18A3	11776
FSHR	11777
CCT3	11778
OPN1SW	11779
DRP2	11780
AP3S2	11781
TRANK1	11782
UBE2C	11783
TSGA10	11784
LINC00472	11785
HMHA1	11786
C16orf70	11787
NTF3	11788
PTCH2	11789
SLCO1B3	11790
PLCG2	11791
KRT8P17	11792
EPCAM	11793
GCH1	11794
ASCL2	11795
CTPS2	11796
PRLH	11797
ZNRD1-AS1	11798
IMPDH1	11799
SECTM1	11800
RRN3	11801
EYA2	11802
RNF219	11803
TMSB10	11804
OR2B2	11805
ATAT1	11806
PHKG1	11807
PCDHA5	11808
IHH	11809
AP1B1	11810
PSMB7	11811
TMEM8B	11812
ATP11A	11813
PLCB3	11814
RDBP	11815
FEZF2	11816
KIAA0284	11817
GALK1	11818
GPR39	11819
GPX2	11820
KRT20	11821
IFNW1	11822
FUT8	11823
FAN1	11824
LUZP4	11825
TBR1	11826
ZNF384	11827
MCRS1	11828
C2orf18	11829
ZKSCAN3	11830
STAB2	11831
NGFRAP1	11832
CTGF	11833
NPY1R	11834
AKAP8L	11835
TNN	11836
TAF5	11837
ACAP2	11838
RPA3	11839
PLEK2	11840
RASSF1	11841
ATPIF1	11842
INTS9	11843
MAGEC3	11844
EEF1A2	11845
PRRX2	11846
CD82	11847
RBFOX1	11848
IGHV3-73	11849
MRPL35	11850
LRRC15	11851
ZNF471	11852
RNF19A	11853
ERCC8	11854
MRPL24	11855
CCDC59	11856
CD83	11857
SFTPA2	11858
MAD2L1	11859
SDK2	11860
ISCU	11861
ZNF623	11862
SPTBN2	11863
x
	Prestwick-691
DDX54	11664
SLC22A13	11665
PEF1	11666
SCO2	11667
GLMN	11668
TGFB1	11669
SCN3A	11670
BCL2L14	11671
RAB8B	11672
EIF2D	11673
GBP2	11674
TMEM147	11675
NACAP1	11676
GSN-AS1	11677
MLC1	11678
HCN4	11679
ZDHHC14	11680
ZFPM2	11681
BAX	11682
CLEC7A	11683
ECHDC3	11684
CCL21	11685
NR1D2	11686
TRMT112	11687
SPAM1	11688
CALCB	11689
MSX1	11690
GAL	11691
SFT2D2	11692
SH3GL3	11693
PIGA	11694
SLC25A5	11695
BCL2A1	11696
TNRC6B	11697
GPR97	11698
HPR	11699
TAF6	11700
GNG7	11701
IFT52	11702
RRAGC	11703
GIF	11704
LIN7B	11705
MYC	11706
IL6	11707
SPCS1	11708
MYH13	11709
SOBP	11710
ERBB2IP	11711
SDS	11712
ANKRD49	11713
DEFB1	11714
ZFHX4	11715
GDAP1L1	11716
ITIH5	11717
PTPRM	11718
CKAP5	11719
BMPR1B	11720
CYP27A1	11721
FAM64A	11722
NDST2	11723
ATXN7L1	11724
NEUROG2	11725
MRPS28	11726
C2orf56	11727
KLK6	11728
BIK	11729
EMID1	11730
CEP70	11731
AOAH	11732
KIAA0195	11733
TCFL5	11734
PHACTR1	11735
CKM	11736
C6orf130	11737
LYL1	11738
CD300C	11739
CLK4	11740
GIMAP6	11741
CCNJL	11742
CBL	11743
APOBR	11744
FNDC4	11745
IFNA2	11746
ERO1L	11747
PAGE4	11748
CLEC2D	11749
BTNL2	11750
FGF9	11751
PTPRS	11752
ACVRL1	11753
C5orf42	11754
VNN1	11755
SLIT2	11756
MUTYH	11757
PRMT1	11758
SIX5	11759
TMEM115	11760
FCGBP	11761
ISCA1	11762
MNDA	11763
PSPH	11764
ADRA2C	11765
PRKRIR	11766
DLEU1	11767
SAMHD1	11768
SLC6A14	11769
LPHN2	11770
UNC50	11771
TMEM9B	11772
CD5	11773
XAB2	11774
CHMP1A	11775
TARS2	11776
SEMA3A	11777
EFR3B	11778
TUBA3C	11779
A2M	11780
SIGLEC5	11781
BCAP29	11782
IFT122	11783
GYS2	11784
MRPL42	11785
SH2B3	11786
TFF1	11787
SOX3	11788
CASC5	11789
FAP	11790
SLC12A1	11791
CCNA1	11792
STRA6	11793
DDX1	11794
CYLC2	11795
KERA	11796
SURF2	11797
GCLM	11798
NT5C	11799
MOSPD1	11800
KLRAP1	11801
RHOC	11802
COLQ	11803
TIMM17B	11804
TMEM208	11805
UBE2Z	11806
CYBA	11807
CCKAR	11808
PSG4	11809
C22orf31	11810
TSR2	11811
VPS8	11812
RHOBTB1	11813
RPL39L	11814
UBA52	11815
IL1A	11816
PLK3	11817
SYNGR2	11818
ZNF611	11819
COMMD3	11820
EIF3I	11821
ARHGAP15	11822
NADSYN1	11823
MUC7	11824
F7	11825
SNRNP35	11826
GTF3C5	11827
APOLD1	11828
ZNF8	11829
TRNAU1AP	11830
TENC1	11831
TRPV4	11832
CCL11	11833
PPIP5K2	11834
KIAA0664L3	11835
DAXX	11836
A4GALT	11837
SH2B2	11838
CRLF3	11839
PARN	11840
KRCC1	11841
COL15A1	11842
TGM1	11843
TMEM30B	11844
SHFM1	11845
NDUFAF1	11846
UTF1	11847
COX7BP1	11848
DLGAP5	11849
LILRA4	11850
KCNK7	11851
HIST1H4H	11852
IL11RA	11853
CCDC6	11854
KLC2	11855
ATG2A	11856
GLRA1	11857
TTC21B	11858
FTH1P5	11859
OSBPL11	11860
CDH7	11861
POLB	11862
GRAMD1C	11863
x
	Prestwick-692
VNN2	11664
CCDC33	11665
SNTG1	11666
PTS	11667
GALNT14	11668
HSD17B4	11669
CTRB2	11670
NOP14	11671
NACAP1	11672
TRAV8-3	11673
ARSA	11674
KRT7	11675
ADAM30	11676
ABCB8	11677
SEC31B	11678
RBP4	11679
SGMS1	11680
C17orf80	11681
TRIM52	11682
SKA1	11683
SH3GLB2	11684
HSPA1L	11685
VPS4A	11686
ZSCAN18	11687
ZZZ3	11688
NFKBIE	11689
SEC14L3	11690
TREX2	11691
GP6	11692
FAM158A	11693
OMG	11694
DNMT3L	11695
WBP2	11696
LINC00094	11697
SURF2	11698
NHP2P2	11699
MAB21L1	11700
LCE2B	11701
INPP5J	11702
MMP10	11703
KIAA0922	11704
TRPV5	11705
JMJD1C	11706
GNAI1	11707
KPTN	11708
NDUFC1	11709
C11orf21	11710
PDK1	11711
SH3BGR	11712
QSER1	11713
BRSK2	11714
WDR13	11715
SOX3	11716
CCR6	11717
GOLT1B	11718
CENPT	11719
SERPINA5	11720
REXO4	11721
ZBTB25	11722
SLMO2	11723
ADAMTS1	11724
WDR12	11725
TERF2	11726
OBP2A	11727
MSANTD2	11728
CD247	11729
NEK11	11730
MYOM2	11731
CYSLTR1	11732
PPIA	11733
CECR1	11734
IFNA8	11735
BBC3	11736
SUV420H1	11737
SEC22A	11738
BRAF	11739
MAGIX	11740
ADRA1B	11741
SAMHD1	11742
IL6	11743
FAM188A	11744
ATPIF1	11745
CD302	11746
NCAN	11747
BLMH	11748
TMEM70	11749
MKRN7P	11750
MPP6	11751
S100A12	11752
UBBP2	11753
ADSL	11754
CTNNA3	11755
SLCO1C1	11756
KLRF1	11757
BPHL	11758
BMP4	11759
MTL5	11760
SERPINA6	11761
EYA1	11762
EFNA1	11763
ANKRA2	11764
PLK1	11765
BTNL2	11766
VPS11	11767
SKIV2L2	11768
MOCS3	11769
ARSE	11770
BMP3	11771
PSTPIP1	11772
CTSZ	11773
S100A9	11774
CABYR	11775
TRPV4	11776
POLD2	11777
CCNL1	11778
RPS6	11779
SLC2A8	11780
VASP	11781
SOAT1	11782
KLHL26	11783
CLEC4E	11784
PIP4K2C	11785
HAVCR1	11786
SLC29A3	11787
FURIN	11788
RPL27	11789
PARP1	11790
TRDMT1	11791
DNAH6	11792
HTN1	11793
GUF1	11794
KCNQ1DN	11795
FAN1	11796
CYP2R1	11797
SBNO1	11798
MSL2	11799
CLASP1	11800
RMI1	11801
MRPS10	11802
ROM1	11803
CPSF3L	11804
EGF	11805
PLXNB2	11806
CRYBB2	11807
SH2B2	11808
PNPO	11809
TM4SF5	11810
CAMK2N1	11811
ZNF215	11812
ZDHHC8P1	11813
KLRAP1	11814
TLR2	11815
TUBGCP4	11816
CCDC76	11817
YAF2	11818
PCYOX1L	11819
RPL5	11820
GLMN	11821
SLC7A10	11822
HYAL2	11823
PDZK1IP1	11824
SUOX	11825
ODF2	11826
LRCH3	11827
CAPG	11828
HMG20A	11829
RSAD1	11830
PCSK1N	11831
WNT7B	11832
DAAM2	11833
PNRC1	11834
HOXB1	11835
PHKG2	11836
AATK	11837
FOXL1	11838
FOLR1	11839
DONSON	11840
C22orf26	11841
DENND4B	11842
GFM1	11843
RAB32	11844
MMRN2	11845
AMDHD2	11846
PIGP	11847
PLEKHO2	11848
STAU2	11849
SMC6	11850
CST7	11851
RNASEH2B	11852
PTPRS	11853
LILRA4	11854
PDYN	11855
RPL11	11856
RGCC	11857
METRN	11858
KIAA0087	11859
TWIST1	11860
RAI2	11861
NIT1	11862
JUP	11863
x
	Prestwick-857
EIF4H	11664
PSMB3	11665
NRD1	11666
KRT24	11667
ATP5G1	11668
NANS	11669
MYL3	11670
MARCKSL1	11671
C1orf21	11672
BSPRY	11673
GNPDA1	11674
TNFSF12	11675
RAPGEF4	11676
EN2	11677
GJA3	11678
ZNF672	11679
CD38	11680
UBE2Q1	11681
UBE2O	11682
CA7	11683
DYNLT1	11684
RCOR1	11685
ITPA	11686
TIMM17B	11687
C4orf6	11688
STMN4	11689
C14orf133	11690
GRM3	11691
SEMA3E	11692
CD72	11693
NBEAL2	11694
TRAPPC11	11695
FGF22	11696
UBE2Z	11697
DHX29	11698
SELENBP1	11699
IL18	11700
SEC22A	11701
UQCC	11702
CD1A	11703
TMEM143	11704
LY75	11705
ADSL	11706
TSTD2	11707
GIMAP4	11708
PGK2	11709
FAM173A	11710
CDC42BPB	11711
MEIS2	11712
PPP1R17	11713
ATP6V0A2	11714
IMPA1	11715
TARS2	11716
USP8	11717
RAPSN	11718
GTF2A1	11719
DHDDS	11720
SNRNP35	11721
LRRC32	11722
CORO2A	11723
ESRP2	11724
ZNF586	11725
PABPC3	11726
VPS4B	11727
AK5	11728
NHLH1	11729
C7orf58	11730
MGAT1	11731
MXRA8	11732
NUDT15	11733
GALNT11	11734
GDF9	11735
ZNF385D	11736
CDH17	11737
WBP2	11738
WBP5	11739
CDH3	11740
EDDM3B	11741
PFDN2	11742
CXCL14	11743
MDFI	11744
SRPX	11745
ZNF780B	11746
MAGEA4	11747
SLC6A12	11748
C14orf159	11749
TEX30	11750
TAPT1	11751
ABCA3	11752
CCDC47	11753
C20orf11	11754
LRP2	11755
IL32	11756
ODZ1	11757
CENPO	11758
DSE	11759
FAM206A	11760
PDCD6	11761
ZNF34	11762
TWISTNB	11763
MMP28	11764
SLC19A2	11765
SOX15	11766
OBFC2B	11767
CACNG4	11768
TM7SF3	11769
FUT1	11770
TPSAB1	11771
FXC1	11772
PSMD2	11773
S100A12	11774
RNF19A	11775
SCRT1	11776
SH2B2	11777
RPS6KB1	11778
PHYHIP	11779
C14orf45	11780
SLC9A3R1	11781
FIS1	11782
GJA1	11783
SMURF2	11784
ELAC2	11785
LONP1	11786
GRINA	11787
MYL2	11788
CTAG2	11789
C8orf4	11790
PBX3	11791
DOCK3	11792
