x
	(+)-chelidonine
GABRB3	6788
GOT1	7872
CENPI	3885
TMEM165	8772
DUSP1	5946
CXCL6	7445
MX2	6891
KIAA1279	6470
CIITA	5336
KDM3B	8689
x
	ampicillin
RGCC	3692.5
MANEA	5830
AKAP1	4074
PPM1G	3354
BZW1	6288
GPR171	7638
CDA	4079
RTP4	4558
NPM1	8047
PSMD3	6918
UQCRQ	3416
TCF7	5699
CASP10	8731
NOP16	7305
TAB1	5126
ALDH6A1	7414
FOXE1	8667
PSORS1C2	5953
ST3GAL5	5096
GBF1	6540.5
DIP2C	5259
WDR12	5564
RAB22A	8080
AEBP1	5665
HIVEP2	4543
SP3	8123
NRIP1	4047
TAT	5713
H2AFY	3493
SUPT7L	8305.5
FHOD1	3758
SLC30A5	7251
DBR1	7060
ZNF688	5184
SLC1A6	4226
CERS2	7377.5
HHLA3	4200
CACNA1I	5855
FBXW4P1	7213.5
FOXD2	8569
SIGLEC9	6698
SLC14A2	8253
ABCA5	4666
NHLH1	8169
GRM5	7373
TBC1D22B	5074.5
DUS4L	4717
KLF9	6578.5
ITGB1BP1	8237
ARFGEF2	7931
CCDC92	5137
MEX3D	5106
LRRC61	5263
SEMA3D	6107
SRPK3	7436.5
CROCCP2	3919
RAD23A	6581
ELP4	5659.5
SMC1A	6621
MGAT2	6779
PAPSS2	4305
IFT27	3293
HMBS	4605
MYL3	6903.5
TMC7	3035
DUOX2	4901
SBNO2	8852.5
AZI2	5520
TNRC6B	6964
RTN4	8792
LAPTM4B	8696
MICALL1	8098
SRPX2	5138
PSMC3IP	5110
RB1CC1	8803.5
ZNF3	4173
ROM1	3298
FUT3	5049
CYB5R3	8827
TRAF5	5820
CASP9	3236.5
HERC4	3553
BMPR2	3488
CSNK1G3	4553
GYS1	5065
DIAPH1	8234
DOK2	7519
TRPC1	6109
PSD3	5645
MEF2A	7462
TRIM33	7280
ANKRD28	3093
DDX21	6930
GPRC5A	7172
ABI1	8246
MET	3715
RALGDS	4146
FURIN	3482
GUF1	5786
UBA2	3163
x
	amprolium
GNB3	5940
FAM57A	8850
RGS6	4100
PTPRO	6099
MAPK9	4938
RUFY1	8415
IL32	6697
ADAMTS12	6010
OSR2	5570.5
COL7A1	8011
NOL9	8084
CA12	5777.5
IKZF2	7828
LIN7C	4931
PRRG4	6007
ISOC2	4186
IFT74	4170
FNTA	7764
RPH3A	7548
ABCB8	4154
CUL4B	7166.5
B4GALT7	6451
RSRC2	7366
MT1E	7829
CALB1	3230
TFRC	5490.5
MFN1	6381
IFI16	3468.5
ADH6	3599.5
ID4	3423
BAZ2B	4325
TJP1	4828
ZFP161	4255
CHRD	4617
SLC26A10	6002
POLR3G	4524
TRIM23	6625
SLC1A7	5592.5
LIPE	6437
ACOT8	7704
DPH5	3028
IMP4	5630
OXA1L	8573
MED1	5485
ZNF232	4401
ZNF330	6893
PION	8589
SCML2	8652
ESPL1	7057.5
FGF9	4537
IL13RA2	6425
PMFBP1	3353
TRIB1	6984
SKIV2L2	6519
ZBTB43	7836
TBC1D5	5565
C1orf216	7863
MAN2B2	8786
RAD54B	6964
ENSA	7052
PLCB1	4483
GP2	6174
SEC31A	4183
TM4SF5	7305
KHDRBS1	4517
GULP1	5596
FAM125B	7713
GNG13	5271.5
KDM1A	4381
ANGPT4	6575
HDAC2	7733
IDH2	8683
DHFR	7261
STAR	3944
ACTR5	3679
AIF1	6784
COPS6	7107
C17orf39	4052
RASSF7	7233
C9orf78	8635
ELAVL2	7952.5
SYNGR2	7520
TAB1	8264.5
PMP2	3495
AUH	5713
ITGA1	3527
EPYC	7269
SCG5	8560
POU6F2	8151
STX8	5439
ZNF236	5239
SLC2A8	6875.5
SIM1	8284
AZGP1P1	7797
SH3BGRL3	7773
MLLT3	5200
AQP6	7950
MARK4	8109
PPP1R3A	5578.5
SPATA7	4529
x
	ampyrone
GPR4	3615
SNRPC	5904
CCDC86	4608
SERPINB8	7105
MKI67	6382
UMPS	3851.5
FOXN3	3373
ATP6V0E1	5664
CCDC6	4988
BCAT1	6810
ATP5G2P1	8477
TPM2	6070.5
F11	8543.5
NKAIN1	5376
DGKQ	7700
ICAM1	4645
PADI1	4041
HPSE2	4745
PLXNB2	4435
SLC27A2	7161
WHSC2	5589
OPTN	8654
SMOX	3684
KLF4	6644
N4BP1	3419
OSBPL9	4158
DCC	5803
ZNF238	6388
MYCBP2	5665
PIGA	3385
EFR3A	3749.5
MOG	5587
CD164	6241
NEBL	7155
UROD	4675
CHERP	5180
CNNM3	6628
PARK2	6232
ATP5SL	5998
ARF1	6192
SSBP3	7086
SLC1A7	4388
HSPA4	6282.5
SMCHD1	4963.5
TMX4	7683.5
EDN1	5159
GRIK1	5430.5
LAMC2	3129
CHFR	7858
EPB41L3	4786
FAM5C	5880
EXPH5	5627
KIAA0913	4865
SNAI2	3030
TTC31	8541
IMPDH2	7645
ACADVL	7214
NOTCH2NL	8214
KCNK10	8832
MAN2A2	3763
ADAMTS8	7678
ARTN	5000
AFP	6672
TPR	5500
RIBC2	7568
KIRREL	3450
GFER	4149
SRGAP3	4972
FEN1	4406.5
COPZ2	6814
PPP3CA	8556
PLD1	5128
CTC1	4070
ABO	7141
CAMK2A	7976
CSGALNACT2	7268
BBS9	4716
SULT1E1	5579
ST3GAL4	4529
ANKFY1	6151
RPS6KA2	3407
BCL6	8190
TIMM17B	3479
GSTK1	5876
GBP1	3987
SLC18A1	5015.5
S100A13	3366
CAPZA2	7840
RFC3	5565
GEMIN7	8789
SLC50A1	3928
ME2	4259
IGHD	7688
PILRA	6347
CCDC57	8010
LCT	3717
FCER1A	8665
SNRPD1	4669
PCCA	5321
PYGO1	6377
x
	amrinone
IGHV4-34	5763
CRABP1	6867
PCDH11X	4764
MRPS11	5820
NUDT18	3058
PRCP	5943
CGGBP1	6663
SEMA3G	5415
ACOT11	8573
ATP2B2	5864
ALOXE3	6061
ASMT	3702.5
L3MBTL1	3926
PHOX2A	7611
ANKRD11	6391
CERK	8315
ABCB9	3815
CD163	8761
SUCLG1	3007.5
COPS8	4529
NPY	3907
EFR3B	3423
POTEKP	4526
SLC7A8	8364
NES	5888
OGT	8470
SIDT2	5476
SKI	7465
ZNF337	5720.5
TMPO	4616
SRBD1	5778
ZC3H7B	5073
RGS6	4668
CDKN2C	6754.5
CAV1	3698
CPQ	6242
PCP4	5150
TIMM17B	7443.5
DMXL2	6659.5
CD72	8233
LARP6	3937
CBX8	4793
IGFBP3	6276
DHX15	5436
FAM46C	4742.5
GPNMB	7352
ENSA	7791.5
C17orf90	4423
PRKRIP1	8080
GRPEL1	4478
ESPL1	7571
CYB5R4	3476
ST8SIA4	5027
MUC3A	5739.5
TTC23	6610
C19orf6	6241
LILRB1	8765
ZNF192	7728
RNF40	6491
GNAO1	4027
TADA2A	4721
NUP160	7825
SDHAF1	8058
RHOA	4771
CXorf57	6313
HHLA3	8826
SHOX2	4143
PVT1	3077
PPM1H	7365
AP2A2	4646
TMEM115	5799.5
ENTPD6	7602
C10orf88	8746
LRRC36	7759
HLA-J	5665
DCTD	8718
NEURL	3297
LOXL2	8067
ACHE	5593
ENOX1	6120
RBBP8	7946
HCLS1	3105
CFLAR	7943
KIF1C	7042.5
TOMM22	3445
GZMB	4661
ZNF780B	3964
USP9Y	3276
ZNF862	4677.5
FBXL4	7803.5
EFTUD1	5542
PNPLA3	3893
CYP4B1	3190
SOAT2	6014.5
CLEC2B	3346
RALBP1	8240.5
SPN	6898
LTN1	4386
LARGE	7702
FAM82B	5127
x
	amylocaine
RFX1	5927
COX7A2P2	5030
CS	5798
TAF1B	6746
RFX3	8850
AMFR	4071
GLTPD1	4657
UBQLN2	6061
RRP15	3774
RNF6	5655.5
ST8SIA1	4412
ABR	7514
MPHOSPH9	6717
THAP11	5292
SHQ1	3789
ANKLE2	7490
ASIC1	7142
NRAP	3973
TLR7	5441
ZNF192	3001
TMEM50A	8160
DNMT3B	7184
BEX1	5782
NUP98	6358
PLXND1	7170
TGOLN2	4938
GPR137	3877.5
CHRNB1	4434
IGKV1D-8	3290
ARID3B	3578
CRYZL1	8406
FXYD5	6489
ABLIM1	3949.5
GNA11	4311
PVRL1	4999.5
SMAD4	5926
KDM5B	5633
HSPB3	7550.5
SOGA2	7515
GDF9	8142
PDCD11	3104
DUSP10	3602
SRSF6	4857
LFNG	3403
LPAR2	6094
SIAH2	4587
RBM34	5988
SRY	7086
ZNF384	7580.5
PHF21A	4816
EDDM3B	8265
CALCRL	4015.5
CREB3	6416
GNGT1	6314
NFATC1	3661
SLC10A2	3208
WRAP53	7914
CLTC	3890
CHERP	8449
TM7SF3	8254
FOXM1	8671
MED25	6348.5
CHKA	5089
MAPK13	8800
FLRT3	7641.5
GOLGA8IP	6437
S100A12	3506
RHOT1	4307
FGF2	6914
ETHE1	7523.5
MGEA5	6703
CRIPT	8493
LIMA1	4004
OGDH	7708
PCDHGA9	8128
NCKAP1	6158
TM4SF1	6436
B3GALNT1	5404.5
ANXA4	5805
GPM6B	4274
NEFH	7803
MAP2	7180
KLHL20	6354.5
ECE1	3277
INTS7	5078
C1orf174	5666
MRPL16	8537
DKK3	8207
IL4	8732
MAGEC3	5070
COL11A1	3583
HOXD11	3995.5
SERPINB10	3863
EIF2D	7159
TLX2	8742
C20orf43	8270
COL18A1	6650
LAT2	6783
RAD17	6034.5
BAI3	6361
x
	anabasine
PCDHA2	5597
GRM1	6377
UCP2	7817
RARA	6116
SFN	3959
ERC1	3587
AGTR2	4432
PPFIA2	6499
PRPSAP2	3521
GOLGA8A	5968
MR1	5680
HADHA	7288
FLRT3	3081
OR7A17	7673
SLC29A2	6830.5
LILRA2	5379
RNF187	6869
WWP1	8624
UPP1	8413
SPATA1	4999
SLC7A8	3349
SNX27	5559
HOXA3	3391.5
RAB6B	6287
UNC119	6848
DR1	8025
NPHP1	7094
PPM1B	6465
MTUS2	6898
CRK	5439
MAN1C1	4847
LAX1	5596
PPA1	4660
LEF1	3193
ADH1B	3852
ADRA1D	5467
HK1	4465
LTBP4	5047
DIP2C	4887.5
MFAP3L	3082
CBX1	5510
RHOT1	5987
WNT7A	3957
HHLA1	4598
ASCC2	4761
PLEKHA5	4287
IL27RA	6645
ALG6	5822
MRPS2	8384
LMO3	5426.5
TCEB1P3	7397
SRPK1	7711.5
TSSC4	4503.5
ANO3	4685
ARMC9	4004
TRIM52	6878
TOMM34	5723
TAF6L	7025
PLD1	5059
TRIP13	5975
UBR7	4736.5
RBMXL2	3636
HLA-A	6903
HIST1H4L	3508
LAMC1	4768
B3GAT3	7583
CX3CL1	4350
PDS5B	5550
TBC1D9B	5537
DIO2	6435
AIF1	7948
ATXN7L3B	8380
TCF25	3478.5
TAF1B	7311
BRD8	8770
SGCB	7144
SSR3	7014
GSC2	3452
CHFR	3923
COL17A1	8566
KBTBD11	5925
ARHGAP26	6080
RAPGEF5	4975
PIR	3772
ERBB2IP	6690
ADRB1	6224
FBXL5	3129
YY1	7508
COG4	3755.5
SREK1	3685
TTC22	3572.5
NXT2	7392
MTSS1	5964
CISH	6415
POU3F2	3905
MYH7B	3351
AKT2	4713
NOL3	8660
VGF	4898
PAQR3	5494.5
x
	androsterone
PDZD3	6816
MED28	8581
GPR88	3546
CBLN1	8326
CCDC59	4218
SCRIB	7659
NCK1	4281
HLA-DPA1	8812
CRK	6823
ZNF614	8426
PSMD5	6607.5
GNA11	5227
HIST1H2BH	7657
ZBTB24	3011
DYNLRB1	7570.5
CSDA	7942
PIK3R1	4924
PDLIM1	4018
MUSK	7272
KIAA0430	4170
AP5Z1	4401
NFYB	5175
ZBTB7B	5586
SMARCC1	3640
MTL5	3658.5
LIMS1	7770
PRKG1	3626
MCM7	7249
BTNL2	5389
BAI1	8652
MMP17	4893
TRAPPC2	4008
NTRK1	5766
TOR1A	5363
SERPINA6	3375
METTL18	3393
RNF128	8471
NES	8454
XRCC5	6889
NOP56	5064
DDR2	3302
CNPPD1	7062
SPR	3496
NRIP1	7345
ADK	8634
CTDSP1	5567
DDX39A	5129
USP48	3774
PTPN22	6315
HSPB8	8627
CEP68	5007
NDUFB3	7884
EPM2A	8618
EDF1	6740
SSX2IP	4533
GCNT1P1	8786
SPTLC2	6820
GNAO1	7664
FPR3	3454
NEDD4L	5212
UBE2K	4706
HNRNPA2B1	7860
SORT1	5684
DNAH2	8699
TNFRSF10C	6163
SLC38A2	7415
ANKRD46	7934
GAP43	6118.5
GTF2H1	7411
SPEN	4073
PREP	4319
PHTF2	3886
NIF3L1	3740
SF3A3	4650.5
OLFM4	7620
TWF2	7434
HMMR	6214.5
PTP4A2	6987
LMNA	4828
FEZ1	8738
TPT1	5925
CDC14B	4793
HIVEP3	7096
STEAP1	8195
ANK3	7114
ARFGEF1	7941
SMC3	7633.5
PLCG2	4421.5
MNS1	5845
MS4A5	6873
CARD8	3073
CCDC19	7594
DDX18	5623
CD6	5563
ATM	7468
CUL4B	3697
MTRR	3798.5
SSR3	8854
POMP	3008.5
FBXL4	5313
x
	anisomycin
LRRFIP2	4960
AHDC1	6628
NSMCE4A	5819
ST3GAL5	4507
DRD1	5181
ENY2	8028
ALOXE3	3931
INO80B	8828
C11orf49	7314
OPN3	7331
COL4A4	8275
TRIM58	7754
OR1A2	5720
PSPH	6943.5
CYP2C18	5434
DCX	8238
C2orf83	4556
KIF14	7330
NEURL	4204
MED8	4493
AP5M1	8393
FAM63B	6797
ZNF264	6863
KDM3B	4286
ARL6IP1	4092
SMAD7	3491
SH3BP4	3264
BMP1	6093
APOE	6658
PPP2R2D	5928
HLA-DQA1	3159
CYB5R2	3484
GALR1	5849.5
WDR7	3270
CDC42EP4	7965
GLRX3	4198
ANGEL2	5065
ITGB7	3219
SLC7A2	5003
CAMK2N1	7825
ENO3	6570
PFKFB2	8586
AQP6	6327
COQ10B	5837
CDK1	5815
SERINC1	7782
ZNF510	7003
LZTFL1	5722
MKRN7P	7106
RAP1GDS1	5500
PAGE4	5172
CRB1	5234
CTIF	8158.5
BTRC	5240
RAD21	5824
CACNA1C	8079
CST3	8585
KHK	7516
N4BP2L1	5498
RAB3A	3199
TTC22	7402
KLHL3	8460
STAB1	3633
COLQ	3514
MUC5AC	6011
UQCRC2	4904
PRKAR2B	7499
DCP2	7164.5
SLCO2A1	6495
DYNLT1	3930
ANTXR1	5096
SMPDL3B	7822
DMC1	6496
CDKN2D	5243.5
FNDC8	8688
ACTC1	3540
BMPR1A	3817
FGF9	7979
MYH10	7643
ZNF274	6789
ACAA1	6174
LOXL2	6516
POU6F1	5048
SERPINB9	3596
PIN1	5296
ZYX	7024
POMC	7255
F11R	5134
AMT	6766
MYBL2	7515
ZNF185	8332
SLC9A3R1	7550.5
NPHS2	5154
CLCN3	3354
GSC2	3334
APEX1	6576.5
BRIX1	4105
NELF	5629.5
KCNN1	7206
PFKFB4	8547
x
	antazoline
AIPL1	3531.5
SCEL	3507
TUBB4B	8501
ME1	4191
CLEC4A	5416
AP4E1	4923
GIF	7883
TNFRSF21	3496
TELO2	6641
AGBL3	3081
CFTR	4488
NET1	4339.5
FDPS	5233
ZNF318	5025.5
SYN2	5186
CHRM3	7381
AKAP3	3712
TIAL1	4356
ST20	3305.5
PPP1R12A	5592
HAS1	4192
DHODH	3477
CLDND1	7924
STAG2	7516
PLD1	3938
GCNT1	5629
PPARA	6673
RNF186	4047
GNPDA1	8245
MYH10	5158.5
RASL11B	8055
HLA-DOA	8385
ZNF335	5983
PLCB2	3352
ARHGEF7	8026
SSX2IP	4485
CD44	7028
POLR2G	5386
NDUFS6	5749
TARBP2	8140
NRP1	7433
SLC26A6	7523
CHRNA1	6342
C3orf18	7947
DDO	5938
SLC7A1	4952
MYCNOS	8444
INPP5K	3218
RPL28	7071.5
PLXDC1	7065
STXBP5L	7186
NRIP3	7374
TPRKB	5531
IQSEC2	3456
C1orf106	3213
AGRN	8127
ZNF395	8293
SNX4	8537
RAI2	7073
OXTR	8157
ERLIN2	5967.5
APEX2	8079
MSANTD2	5882
C1orf116	7175
SPTLC2	6633
ABCD4	4704
NCAPG	6534
CRIP2	4859
TESK1	7450.5
LEMD3	5790
ABCA4	6556
CAV2	7428
PDE12	7825
APOL1	4721.5
ITCH	5382
GATA3	4627
SFN	7348
PREP	6945
PPP1R15A	8682
RHOD	8371
CCNG2	4747
AKAP17A	5115
GPRASP1	7367
SPTSSA	8074
BRAP	8539
STEAP1	3212
CADM4	5240
ABCA1	4610
RECQL5	7230
ZNF665	7797
TBC1D30	6718
TRADD	5319
HEY1	5117
BAIAP3	6691
SFI1	5500
CC2D1A	6860
GOSR1	7161
TAC3	4562
DUSP6	8311
SERPINB6	6242
x
	antimycin_A
URI1	5794
CTDSPL	5201
OR11A1	3649
RAB36	3095
AKAP8	7933
CCDC56	5435.5
SELRC1	5438
IFITM1	4040
FUZ	5092
CLDN9	4079
GRIN2B	3796
ACSL5	4150
MAN2B2	7856
IGFBP6	7526
KIF14	7876
ADAMTSL3	7274
SPAG1	5017
NOP16	8626
SFTPC	3391
ST3GAL6	5045
TCEAL2	7589
TAX1BP1	4841
GOLGA8IP	3411
HOXB2	5444
DTNA	3933
RBM12B	6959
DCUN1D1	4985
FOXF2	3398
ADAMTS6	6953
ATP2B2	3632.5
APRT	7258
NOSIP	3332
MTUS1	4186
CD40	5047
OR7C1	8672
TLL2	3129.5
KCTD3	7924
ASTE1	7796
COBLL1	3180
C8orf17	6766
ADD1	8727
PHF3	6306
RPL39L	6056
TRIM28	8266
GTF2F2	5376
ASAH1	4193
CSF2RA	3141
HPCAL1	7696
PNMA2	4721
RASSF4	5766
IFNAR1	3610
NBR2	6853
IPPK	7592
TCTN2	5628
PHACTR2	7606
B4GALT1	4260
KCNAB3	8476.5
SERPINB3	6498
PRSS12	3263
CLNS1A	5929
HIST1H2BO	6452
TP53TG1	5005
DAPK2	3460
SLC17A4	7578
GHRH	8325
DRP2	4425
MAOA	4239
MAPK7	8305
HEY1	3897
LRRC47	7206
FERMT2	6721
SOX21	7368
APLP2	8543
LILRA3	8207
C22orf24	7542
PION	4225
LRCH1	3547
WLS	4984
RASA2	8295.5
TGOLN2	7461
DDX43	6405
RXFP3	6510
CKAP5	8174
RDH11	7922
CLDND1	3658
PSMC5	7887
SS18L2	6618.5
NDUFB6	3809
NOP10	7313
PSD3	6608
EDNRB	4241
GNL2	3231
GJB3	7474
PAH	4327
CAST	3464
FLRT2	4743
APOBR	3736
FKBP15	5847
ACVR1B	4711
ZFYVE16	8856
x
	apigenin
OSBPL11	5218
RNF7	6382
DNAH6	6794
ARHGAP32	7454
PNISR	5446
SIX6	5998
LAMC2	6381
PRMT2	8311.5
MAP3K3	8764
SEC31B	3168
PKP2	5997
KRT36	3561.5
DAAM2	3192
GBF1	3525
TAS2R9	6834
MAPK7	6658
THBD	6743
SLC19A1	7039
PTK2B	5610
FBXO41	6665
TCF3	8326
FUT3	7094
GAD1	4030
MYCBP	6592
CD320	5861
FBXL15	4299
PCBP4	7591
MAN2B1	5497
ZBTB24	4278
PTPRA	4809
MAX	7917
RAB22A	6475
SUZ12	7546
DOPEY2	4921.5
PLEKHB1	4829
MSMO1	7071
PLA1A	4629
BCAP29	5684
SLC11A2	8222
SLPI	5880
ASTN1	5143
ABCC2	8859
SCGB1D1	8166
FYN	8514
JAKMIP2	3242
TUBD1	8177
DDX58	7319
AGA	8066
AAAS	5375
MAPK8	3526
SLC2A1	8452
HYAL2	4894
DEK	3265
ATF3	8210
ENO1	4542.5
TNFAIP2	7651
CR2	4178
GCDH	5154
WBP4	6099
MTERFD1	7242
TNXB	6895
DDR1	4159
ACAA1	3099
GPX7	7952
ADRBK2	6989
CDSN	3760
ARHGEF1	8476.5
GALNT7	3727
HSPH1	7228
NAP1L1	3900
ENPP2	6983
NLGN1	5695
MICAL2	8336
MYO5C	8510
TMEM11	4830
SPTB	4040
NXF1	6911
CAV1	7193
SGCB	8007
C1orf63	3032
DSP	6259
KLF5	5402
SLC38A3	4020
ZNF669	6047
AP1B1	6325
DIP2C	5626.5
LPHN2	3554
MYL10	3005
WDR25	5364
DYRK1A	3980
NRCAM	3212.5
CYP26B1	7560
EPHB2	4814
C2orf44	3665
ZHX2	3563
PSMC3IP	8372
TAPBPL	5578
SOD2	6473
DPYSL2	4794.5
GLRB	4968
x
	apomorphine
SORBS1	7275
ASTN2	6083
NMB	7670.5
MAP2K2	6564
RFPL3	5284
SLC35E2B	7131
NAP1L3	4634
KCNB2	4473
TUBG1	4339
CYFIP1	3678
SMPD1	5509
ROBO4	5566
BTBD7	4089
SH3BGR	3491
KIAA1467	6962
RIC8A	6093.5
SFRP5	4088
OGDH	3186
PGRMC1	5462
DES	3640.5
CNOT8	7344
TIMM17A	3818
DRD5	7862
RPS6	7370
CDH2	3870
SACS	7820
TBXA2R	4022.5
PLXNA3	6615.5
MLLT4	4951
RUNX1T1	5559
NIT1	6248
MSRA	4387
SH2D1A	4091
SYT11	7725
RFNG	6905
ASB4	5145.5
ACADL	3509
PSAP	8629
ASXL1	6470
UBR4	5431
CUTC	6562
WDR47	3042
SOX10	3155.5
MARK2	8644
ARFIP2	5647
IMP4	5798
MFF	3029
CCDC40	4324
CPNE3	5575
TMX1	7593
PTPRH	7948
CEP164	4217
COMP	5784
NLK	3347
ATP5SL	7639.5
CCDC22	7391.5
SLC12A4	5170
PPCS	6648
AKR1B1	7651
HIGD1A	3212
CHRNA4	6737
SPTAN1	7250
NYNRIN	5675
USP48	4916
SLC24A3	4628
HIST1H2BJ	5530
USP5	3253
GCNT2	8668
MAN1B1	7498.5
FETUB	5670
CD36	5496
FGA	3051
EVI2A	5056
MOSPD2	7814
PCCA	3025
DOM3Z	6921.5
MMP11	8043
PTGIR	7554
DUSP8	4065
DPY19L4	4477
MPPE1	6830
CLCN4	4283
EGR3	3779
ARFGEF1	7866
CELSR3	7143
EPB41L2	7666
FOSL2	4688
KRT14	3444
CLTA	3441
TMEM177	3417
METTL3	3965
PLCXD1	3566.5
PLXND1	3332
EFEMP1	4163
TNFAIP2	4705
ILF3	7054
RRP7A	7946
KCNN3	3799
FARP2	3941
GYPC	4687
x
	apramycin
PIAS2	4549.5
TFB1M	4270
SLC35A5	5280
GP1BA	5646
DCBLD2	6412
ZMYND11	4838
PCK1	4309
NOTCH2	4392
EPM2AIP1	6316
PKP4	8046
HIST1H2BM	3204
DEDD	7177
MDC1	6065
ZNHIT2	4233
UBE2Q1	5861
RALYL	7333
TFAP2A	3909
SSR3	5013
IFNA1	4102
C8orf4	8542
AMELX	4222
KIAA0240	8673
THG1L	3976
ZC3H15	7669
FAM107A	3399
IL1R1	3136
FARP2	5713
CYB561	7085
SNORD58C	7610
RAB11A	7647
ADCY1	5089
CHPF	3307
SELL	6596
PTPRD	3716.5
GBX1	3771
OSBPL11	8819
C2orf49	6387
TMED10	4836.5
TTN	7578
DNAH6	8295
SRRD	5587
NDUFB7	8006
GPM6B	4735
SP140L	6562
ASB8	5017
ASIP	5109
PFKL	4901
EFTUD1	6429
PSMG1	5407
OR7E111P	4248
ACTR3	6705
SEC14L3	3315
SERPING1	8775
RCN3	8054
GPSM3	8485
BATF	4275.5
ASLP1	3268
ATP2A3	5184
COQ7	4360
ATM	6370
GLT8D1	7571
KRT5	6325
BSG	8481
STON1	3507
TRIM3	4678.5
TMEM66	3095
TRAK2	5654
DLX2	8761
MRE11A	6019
ERCC6	7962
ZMYM5	7746
PACRG	6021
HLA-G	6666
WWC3	5803
ABCA6	4277
EFCAB6	8731
CRH	4412
ARPC5L	5350
KAT2B	3460
GAL3ST4	6467
GUCA1A	4149
PDK2	5200
C1orf115	7694
ACAT1	5320
CSTF2	3195
PHACTR2	4898
POLR2E	6428
LUZP1	8207
SMTN	6267
MGP	8641
STAT2	7345
NEFL	5883
MC4R	3937
WIPF2	4764
MYO19	7758
GPR63	8409
SUMO3	3948
NISCH	3239
RPL11	8633
AMBRA1	3676
x
	arachidonic_acid
CDK17	7472.5
NAGLU	7779.5
HTRA2	6510.5
CHST3	7179
B4GALT1	3584
ITGB6	4077
RAB40B	3171
STAG2	4703
DTX3	7514
CR1	8373
CALHM2	4610
ENTPD4	4950
UQCR10	5926.5
LEPR	3220
LRRC61	3602
HRK	7534
MICAL1	3832
FCER1G	6676
NUP155	8683
PRKD1	3755
NFKBIB	5468
MOBP	6008
ZNF230	7225
C20orf11	6757
LHX2	3696.5
APPBP2	6199
FAM49A	3554.5
GALNT11	4246
CHRNA10	8729
SMARCC2	8367
S100A8	6105
CD1E	3804
EMID1	6640
BICD2	5203
RSL24D1	5003
TRIB3	5563
SYT5	3687
MAGEA1	5538
ARHGEF12	5300
CLDN9	6411
CCNJL	7917
NIP7	3034
EIF2AK2	6685.5
TRDC	3024.5
CNPPD1	5573
PRDX6	5946
CD1A	5338
GLRX	7422.5
SLC6A11	7828
BABAM1	3168
EML2	4882
MKRN1	6595
MAGEA8	8429
ATF7IP2	6492
ATP6V0E1	5392
PKNOX2	5229
SEC24D	6856
THAP7	7174
PITRM1	7314
TRMT2A	6900
EFNA5	3082
TMEM185B	5275
NAB1	3455
BTD	3724
CES2	7892
PRRX1	3309
LPXN	4861
HBS1L	5311
BMP2	6263
GNB2L1	4994
MRS2	4943
SMC4	4747
ZNF22	4766
CUL5	3956
CSF3R	6259
SIGIRR	7859
EZH2	3906
TAPBPL	4134
MKNK2	4732
EXTL3	7834
TBCC	6054
TCOF1	6929
USP46	5719.5
STARD7	6890
DOLPP1	5793
KIAA0664	6021
DMTF1	7415
VCAM1	5238
JHDM1D	7205
ARSE	6453
AGTR1	8449
ZER1	4733
S100A2	5679
MPZL2	5478
VPS54	3444
SPATA2L	7614
KLHL26	3976
MDN1	8733
SKP1	7857.5
SMEK1	8793
x
	arachidonyltrifluoromethane
PYY	7200
MFF	6938
ATG12	5387
EPHB1	4126
FABP2	7641
TRAPPC3	6379
SLC38A4	5506
ZDHHC3	3715
NIPAL3	3791.5
POLR3D	8644
TFCP2	5483.5
ETNK1	7138
APEH	7703
GPR17	6114
NLK	6427
CADM4	5424
RBCK1	5639
PRKCSH	4795
CALHM2	3170
PLD2	6165
SLC4A3	5260
KIAA1024	7373
CNGB1	6002
CRYGA	3585.5
MEGF9	5493
CDX2	7530
BCL9	4211
P2RY4	4811
DLG4	3915
OSBPL10	3882
EIF4EBP2	7919
GTF2H1	4151
HOXD4	3939
FLII	5897
VAMP8	7811
GBE1	5517
RFPL3-AS1	5440
MLLT10	6428
KDELR2	7177
VDR	6777
CEND1	6545
JUND	3161
TBK1	8170
ANTXR1	3396
SLC36A1	4377
GGCT	4973
NAALADL1	7268
ARRB2	8558
STRA6	6659
STX7	7183
FOSL2	6633
PLEKHA1	7508
CHRNA1	3495
CHD9	6293
GPR161	8582
SLC22A3	7573
EMX1	6235
NINJ2	6499
AGPAT2	7914
FGR	7039
MAPK3	5362
APOC4	3375.5
NCOA6	3244
OXR1	7840
CTSC	8828
APLNR	8401
TWSG1	6435
MMP7	6024
TAF10	8584
IGFBP5	7721
PTMAP1	3803
CANX	4702
DDX17	4857
MYH6	7955
PBXIP1	7671
PAFAH1B1	4232
HSPG2	3306
KDM3A	5951
BICD2	5452
PDE1C	6530
IDH1	5115
SCN5A	4815
RABGAP1L	3827
SURF2	4584
PLAUR	7863
DLG3	7379
PPM1F	5839
C20orf7	7717
PKDREJ	6467
MOK	8824
SIVA1	6288
ZP2	6904
BTN3A1	7275
RIT1	5227
PPY	6940
PITPNA	8272
SCN3A	6750
RAD52	3666
MB	4392
SRPK3	6501
x
	arcaine
UBE2A	6470
NUP43	3572
MMP1	3124
TIMM22	6405
MCM4	4436
ECM1	5582
SAP130	8041
RALGAPB	6908
MVD	6888
POLG	5710
RUVBL2	4288.5
HDAC1	8105.5
CHMP1B	4130.5
C15orf24	8742
PDE3B	5095
