x
	(+)-chelidonine
ATG14	11821
FAM117A	11822
TLE4	11823
LBX1	11824
COL9A3	11825
GUCY1A2	11826
MAP3K10	11827
STK25	11828
DPEP3	11829
STATH	11830
TMEM106B	11831
FKBP10	11832
GTF2E2	11833
HRASLS2	11834
PCSK1	11835
MAGEB1	11836
CRADD	11837
LSM2	11838
FADD	11839
SLC2A8	11840
BIRC2	11841
CYP2A13	11842
FKTN	11843
C5orf22	11844
C1orf135	11845
ZNF184	11846
MYL9	11847
ACOT11	11848
OR7C1	11849
COL4A4	11850
CWC25	11851
NSF	11852
RABAC1	11853
TCF15	11854
TAOK3	11855
PHKG1	11856
VAX2	11857
INTS9	11858
GIPC2	11859
GPR126	11860
SLC12A1	11861
COPZ1	11862
ZFC3H1	11863
x
	anisomycin
TMEM131	11764
RAP2A	11765
PRL	11766
HHLA3	11767
LRRC49	11768
PLA2G4A	11769
PSMB8	11770
ST3GAL1	11771
ECH1	11772
CCR3	11773
CDK5RAP1	11774
YWHAH	11775
CMPK1	11776
GABARAPL2	11777
MMP12	11778
GTF3C2	11779
LHX5	11780
HECTD3	11781
SLC46A3	11782
NUCKS1	11783
GALE	11784
SCG2	11785
NDUFA9	11786
STK25	11787
KLHDC3	11788
GOLGA5	11789
DNAJA3	11790
EPHB6	11791
RAC1	11792
CSF3	11793
STRAP	11794
TRMT12	11795
RASSF8	11796
KIFAP3	11797
CNTRL	11798
MRPL23	11799
ZNRD1-AS1	11800
AKAP12	11801
APOBEC3F	11802
LAPTM4A	11803
CRYGC	11804
PAK3	11805
ITPKB	11806
HLX	11807
ZBTB3	11808
ULK4	11809
NSA2	11810
GDF10	11811
OR2W1	11812
PCOLCE2	11813
FAM53C	11814
UBASH3A	11815
SHOX	11816
SMYD2	11817
RNF139	11818
CFHR2	11819
SCNN1D	11820
FASTK	11821
C18orf8	11822
DKKL1	11823
LARP6	11824
FKBP3	11825
CBX6	11826.5
NRBF2	11826.5
MFI2	11828
SETMAR	11829
SMG6	11830
AKR1B10	11831
FOSB	11832
VILL	11833
TCHH	11834
ZNF551	11835
ZDHHC18	11836
MXRA8	11837
DAZAP1	11838
AK1	11839
PRAME	11840
TCTN1	11841
KCTD15	11842
GAR1	11843
RPS2P45	11844
PTPRG	11845
RBBP8	11846
GDAP2	11847
ARID5B	11848
NKG7	11849
CCKBR	11850
MSRB1	11851
EZH2	11852
NME3	11853
AGBL5	11854
EIF2AK3	11855
RAB1B	11856
MED24	11857
NAALAD2	11858
SDC3	11859
TM7SF3	11860
CHRM4	11861
WDR37	11862
LRRC23	11863
x
	antazoline
DYNC1LI1	11764
GOLPH3	11765
SCNN1D	11766
GABRR2	11767
CLCNKB	11768
MT1E	11769
TSNAX	11770
ZNF571	11771
LRRC8D	11772
PMF1	11773
UQCR10	11774
LTBP2	11775
NUDT2	11776
SLC46A3	11777
NSMAF	11778
PDE6B	11779
CLCN6	11780
CDH22	11781
IGHV3-73	11782
COMMD9	11783
PRPH2	11784
RPRD1A	11785
FLT3	11786
CDA	11787
RAB40A	11788
PHC2	11789
THRB	11790
ARHGEF1	11791
DPEP2	11792
VAT1	11793
IQSEC3	11794
MFSD6	11795
TAOK3	11796
MYT1L	11797
ZC2HC1C	11798
KIRREL	11799
SLC16A6	11800
GPR176	11801
HAO2	11802
TYRP1	11803
DUTP1	11804
C19orf54	11805
ARHGAP44	11806
CXCL11	11807
NPY	11808
CFD	11809
ZFHX2	11810
MRPL40	11811
HDHD3	11812
HIST1H3C	11813
HSPA1A	11814
CNN3P1	11815
CRMP1	11816
GPR125	11817
ZNF184	11818
C8orf17	11819
TECTA	11820
CASP7	11821
ATP6V0A2	11822
NDUFB11	11823
NBR2	11824
AGPS	11825
OXSR1	11826
BLNK	11827
F3	11828
CKLF	11829
ALOX5AP	11830
IFNA6	11831
MAGEC3	11832
GPX4	11833
HRH2	11834
NKX2-8	11835
COTL1	11836
SHC3	11837
PYCARD	11838
FBXW4	11839
PRR4	11840
ANXA5	11841
POLR3D	11842
ALDH2	11843
C2orf18	11844
SLC5A6	11845
PAFAH1B3	11846
HSD11B1	11847
FAM171A1	11848
HTT	11849
TLR3	11850
ZFHX3	11851
SAMD9	11852
NXF3	11853
BDKRB2	11854
ZZZ3	11855
SLC38A3	11856
BCCIP	11857
IQCC	11858
BCL2L10	11859
CHI3L2	11860
HIST1H2AG	11861
C22orf29	11862
CDH8	11863
x
	antimycin_A
WDR46	11764
IGHV3-7	11765
MFI2	11766
HECA	11767
CHGA	11768
TAGLN3	11769
CDH16	11770
MSH2	11771
TMBIM4	11772
CHMP2A	11773
LINC00312	11774
IFT81	11775
YIF1B	11776
OSBP2	11777
MVD	11778
ABCE1	11779
NUBPL	11780
TPX2	11781
EIF3E	11782
TNFSF12	11783
PRDM12	11784
XCL1	11785
DDB2	11786
BTG4	11787
HAUS2	11788
ISL1	11789
ELSPBP1	11790
TNFRSF8	11791
VILL	11792
RHOBTB2	11793
TAF1A	11794
SLC26A2	11795
GPATCH3	11796
IMPA2	11797
HSPBP1	11798
SIRT1	11799
GALR2	11800
C1QTNF1	11801
HIST1H2BE	11802
ALG3	11803
TAF7L	11804
PRPS1L1	11805
KCNJ2	11806
LMTK2	11807
STAG3	11808
ZNF268	11809
GUCY2D	11810
C1QTNF3	11811
SLC6A4	11812
PLS3	11813
FZD3	11814
ACTL6A	11815
C22orf29	11816
NRSN2	11817
CD63	11818
TLN1	11819
ZNF467	11820
GLO1	11821
ANP32D	11822
P4HA1	11823
MED17	11824
VPS37C	11825
SLC14A1	11826
FAR2	11827
PIR	11828
CLEC10A	11829
LGALS3BP	11830
ZNF551	11831
LMAN2L	11832
AGBL5	11833
SLC5A4	11834
FBXO24	11835
CLK1	11836
TSPYL1	11837
SUCLA2	11838
PLA2G4A	11839
WDR37	11840
GPR39	11841
CCDC92	11842
AMT	11843
NUP107	11844
SLC25A16	11845
SIRPA	11846
TDO2	11847
ERCC5	11848
GNE	11849
MCRS1	11850
SCNN1D	11851
TEX264	11852
PDE6G	11853
GIP	11854
EDC3	11855
SLC9A3R1	11856
MOGS	11857
SNRPD2	11858
MSI1	11859
XDH	11860
VAMP8	11861
S1PR4	11862
TAC3	11863
x
	apigenin
ELMO3	11764
DUSP9	11765
TEAD3	11766
GPR144	11767
TFEC	11768
PRKRA	11769
IFT81	11770
TNFRSF11A	11771
RBFOX1	11772
REEP4	11773
ALPL	11774
STAMBP	11775
ABCC5	11776
FBP1	11777
CLEC10A	11778
ITGB2	11779
B3GALT5	11780
SLC25A21	11781
FAM212B	11782
PRPS1L1	11783
MSH2	11784
TMEM127	11785
DYSF	11786
YIF1B	11787
PDXDC1	11788
UBXN6	11789
CTC1	11790
AVPR1B	11791
MGAT1	11792
TCF12	11793
GALR3	11794
ST5	11795
C17orf63	11796
ARPP21	11797
ENY2	11798
RNASEH2A	11799
UNC5C	11800
MCOLN3	11801
ACVR1	11802
UFSP2	11803
CHAC1	11804
AGAP1	11805
SC5DL	11806
HLX	11807
PRCC	11808
SF3B4	11809
HAUS2	11810
CD58	11811
GRAMD1B	11812
T	11813
SLC9A3R1	11814
KRT4	11815
ZMAT4	11816
PMCH	11817
ANKRD55	11818
C21orf33	11819
ID3	11820
MGAT4B	11821
KRT14	11822
PTDSS1	11823
S100A3	11824
NXF3	11825
CYCSP33	11826
ZNF586	11827
TXLNA	11828
C9orf167	11829
GNAI2	11830
PLIN1	11831
TDP1	11832
SMURF2	11833
PTTG1	11834
XDH	11835
TLR7	11836
ATP1B3	11837
SPINT3	11838
MGMT	11839
JMJD5	11840
C16orf71	11841
HECA	11842
TINF2	11843
SEC16A	11844
IL36G	11845
TNFSF14	11846
KCTD5	11847
TFF2	11848
WNT6	11849
SLC26A3	11850
CPSF4	11851
SECTM1	11852
CCKBR	11853
TBXAS1	11854
ESRRA	11855
RELN	11856
SPAG4	11857
TFG	11858
RYR1	11859
FDX1	11860
APOBEC1	11861
KCNC3	11862
SLC30A9	11863
x
	apomorphine
C16orf62	11764
LYPD1	11765
VGF	11766
CNTN5	11767
IL36G	11768
CHIT1	11769
MEST	11770
CYSLTR2	11771
PGAM2	11772
CD3EAP	11773
ATP8B4	11774
C3orf37	11775
IAPP	11776
SOX12	11777
GIMAP4	11778
LINC00338	11779
ETV4	11780
TXLNG	11781
OR7A17	11782
MAGEB1	11783
GEM	11784
CES3	11785
FAM117A	11786
GTF2H3	11787
VHL	11788
TWSG1	11789
AVPI1	11790
TCHH	11791
ID1	11792
MMP13	11793
RAI1	11794
ATP5H	11795
SERPINB10	11796
IRF1	11797
GLOD4	11798
SCAMP5	11799
HOXD10	11800
NPHS2	11801
ECT2	11802
NR3C2	11803
LTF	11804
WDR43	11805
NFIL3	11806
PRMT7	11807
PPAN	11808
COX6A2	11809
KCNC3	11810
USP19	11811
GDF10	11812
CDH22	11813
MRPS22	11814
FOXB1	11815
SLC30A9	11816
SNORD58C	11817
FADD	11818
CDK20	11819
RELN	11820
PIR	11821
AOC2	11822
HSD11B1	11823
FBXO7	11824
NPFFR1	11825
SERPINB2	11826
C22orf29	11827
FLT4	11828
DHX35	11829
EDAR	11830
EMX2	11831
TTPAL	11832
WDR26	11833
PUS7	11834
RSG1	11835
ZNF197	11836
CDR1	11837
SNORA66	11838
LIPG	11839
CD2	11840
PBX2	11841
LETMD1	11842
OCEL1	11843
MAP2K1	11844
CYP17A1	11845
TWF2	11846
MSH2	11847
MRPL40	11848
HIST1H3A	11849
PRPF3	11850
C9orf91	11851
SCAMP2	11852
ZC2HC1C	11853
HIST1H2AC	11854
SERPINA4	11855
SIRPA	11856
UBIAD1	11857
APOBEC1	11858
INSL4	11859
TST	11860
LRRC8D	11861
KIAA0196	11862
CCKBR	11863
x
	apramycin
TOR3A	11764
SLC17A1	11765
CCR10	11766
EPHB6	11767
F13A1	11768
NNAT	11769
ODF1	11770
TTI2	11771
SLC22A5	11772
SRM	11773
ELMO1	11774
IGHV3-21	11775
TTC38	11776
SERTAD3	11777
NFS1	11778
PGM1	11779
MRPL4	11780
STATH	11781
ANP32D	11782
ZNF701	11783
SDR39U1	11784
GDPD3	11785
NDE1	11786
BAZ2B	11787
TNS4	11788
SNX15	11789
ZNF146	11790
CD70	11791
HMHA1	11792
NUFIP1	11793
ASCL2	11794
TAS2R13	11795
DDX42	11796
IFT140	11797
ARMC4	11798
RSRC1	11799
ASRGL1	11800
SETMAR	11801
CNBP	11802
UTP3	11803
ZNF471	11804
ZNF227	11805
CEP192	11806
ZNF574	11807
LTF	11808
ACO2	11809
C19orf40	11810
RASGRP3	11811
GRID2	11812
BANK1	11813
TAF11	11814
KCNC3	11815
IFIT1	11816
MEPCE	11817
HDAC3	11818
CLIP3	11819
CSF2	11820
CLPB	11821
CENPE	11822
MATK	11823
FUT1	11824
ATP6V0B	11825
CHD1	11826
GOLGA5	11827
CPSF7	11828
ABCG4	11829
ZNF280B	11830
USP32	11831
TBX19	11832
CYP39A1	11833
GC	11834
MFHAS1	11835
TEX30	11836
BNIP2	11837
CHRNA2	11838
SPINK1	11839
PHKG1	11840
SS18L2	11841
GLT8D2	11842
OVOL1	11843
EPHA7	11844
CLCN5	11845
KRTAP9-9	11846
GSPT2	11847
RAB36	11848
MYH3	11849
CECR5	11850
PPIL6	11851
NDUFB8	11852
CHST7	11853
PPP1R1A	11854
MPHOSPH8	11855
PACSIN1	11856
SFTPD	11857
BCL2L10	11858
ERCC5	11859
PLEK2	11860
MAN2B2	11861
C1QTNF3	11862
FGF21	11863
x
	arachidonic_acid
FKBP6	11764
MGMT	11765
ABCB7	11766
PDCD1	11767
ARSF	11768
IL1A	11769
SLC30A10	11770
TRMT12	11771
CD40LG	11772
ANAPC2	11773
RHOBTB1	11774
DCPS	11775
MAGT1	11776
SLC1A5	11777
IL19	11778
GJA8	11779
EIF4E	11780
TRAV8-6	11781
ECM2	11782
HSD17B12	11783
ADAM3B	11784
DENND1B	11785
MOCS2	11786
DDX4	11787
CYP2A6	11788
CYB5R2	11789
STAP1	11790
ARL2BP	11791
OR2J3	11792
RAB3A	11793
PUS7	11794
C12orf51	11795
DOHH	11796
PMPCB	11797
ARHGEF6	11798
GRM6	11799
UTP3	11800
ST8SIA1	11801
ABI3BP	11802
PDCD6	11803
FAM59A	11804
GGNBP2	11805
SH2B2	11806
NDUFAF1	11807
AMPD1	11808
HOXA6	11809
TBC1D22B	11810
PIGK	11811
NDUFS7	11812
COX7A2	11813
LRP10	11814
VNN3	11815
SNCAIP	11816
RHBG	11817
TUBB6	11818
SPTBN5	11819
EXD2	11820
RPL22	11821
ETFA	11822
LIN7B	11823
NDUFA4	11824
IL36G	11825
NFIL3	11826
NDRG1	11827
DIP2A	11828
MOSPD3	11829
SLC6A13	11830
GALNT12	11831
FASTKD1	11832
TOR1AIP2	11833
SST	11834
MYO19	11835
FXYD5	11836
DEFB1	11837
DCAF6	11838
KRT4	11839
RABL5	11840
FASTKD3	11841
AFF4	11842
NGFRAP1	11843
REL	11844
C17orf108	11845
TGFB1I1	11846
RABEPK	11847
PDK1	11848
RCOR3	11849
BANK1	11850
HIST1H4E	11851
SEMA6C	11852
RPL5	11853
INTS6	11854
UPK2	11855
ZNF117	11856
MAGEC2	11857
CD79B	11858
OR1A2	11859
TMEM30B	11860
TEFM	11861
SNX5	11862
TSPO2	11863
x
	arachidonyltrifluoromethane
SCD5	11764
MMP13	11765
ANO10	11766
CTR9	11767
EPHA5	11768
MCM10	11769
ACO1	11770
SLC2A10	11771
ARHGEF10L	11772
BLNK	11773
PALB2	11774
RBMXL2	11775
ST8SIA1	11776
FLT3	11777
KIF15	11778
BTNL2	11779
ARID4A	11780
PPP1R1A	11781
HERC1	11782
P4HA1	11783
ZC2HC1C	11784
SIX1	11785
GJA1	11786
CYBA	11787
NPHS1	11788
TRIM22	11789
ACBD4	11790
NDUFS7	11791
MIR22HG	11792
CRYBB2P1	11793
AKIP1	11794
LHB	11795
CTPS	11796
PPM1D	11797
EN2	11798
SPAG1	11799
IFNA6	11800
C20orf4	11801
EBLN2	11802
GJA5	11803
RPL23AP22	11804
FIG4	11805
PIGA	11806
RAP1GAP2	11807
SNAPC5	11808
PRR4	11809
RPL27	11810
LSR	11811
LAMC3	11812
MTTP	11813
HLTF	11814
DDRGK1	11815
TYMS	11816
LRRC48	11817
KRCC1	11818
NEUROG2	11819
KEL	11820
DPAGT1	11821
SPAG5	11822
ZNF37BP	11823
PRR5L	11824
WDR70	11825
AKR1B1	11826
PLP2	11827
PAK1	11828
SPINT3	11829
FOXD3	11830
GYPE	11831
TLR4	11832
TMEM180	11833
ATP5E	11834
SLC9A3R1	11835
KIFC1	11836
ECM2	11837
FASTKD1	11838
ZNF266	11839
UNC50	11840
TMEM206	11841
VENTX	11842
NDRG1	11843
XAB2	11844
NOSIP	11845
RPL37	11846
MMP28	11847
DYNC1I1	11848
LRP10	11849
IMPDH2	11850
CDKN3	11851
SEPHS2	11852
FGL2	11853
MTPAP	11854
ZNF674	11855
CYP27A1	11856
LAMB3	11857
C19orf57	11858
SNAI2	11859
MSMO1	11860
TIMM23	11861
PDZRN4	11862
PRG4	11863
x
	arcaine
HIST1H2BB	11764
PMEL	11765
KCNC3	11766
CA5BP1	11767
ZNF271	11768
DYRK4	11769
MAP9	11770
TCTN1	11771
NYNRIN	11772
FXYD7	11773
TXK	11774
ACAD10	11775
MED28	11776
MAP3K6	11777
DPYS	11778
SLC6A20	11779
HIST1H2BI	11780
MPPED1	11781
FLRT1	11782
TTI2	11783
CPN2	11784
ST5	11785
C8orf84	11786
RAMP3	11787
KLRC4	11788
SOD1	11789
CD72	11790
SOHLH2	11791
ARID4A	11792
RAB21	11793
TIMM23	11794
DIRAS2	11795
IFI30	11796
PCMTD2	11797
SCGB2A1	11798
CBX4	11799
HMGB1P12	11800
PDZRN4	11801
DLX6	11802
MRPS11P1	11803
TMEM214	11804
APOBEC3B	11805
HSPB8	11806
GTPBP2	11807
EMID1	11808
MAGEH1	11809
SPTBN5	11810
NRAS	11811
DNALI1	11812
PPAT	11813
MAPK3	11814
OPRD1	11815
FAM50A	11816
PTPRH	11817
MGLL	11818
RIBC2	11819
OR2N1P	11820
GK	11821
SRPRB	11822
CTSF	11823
DOCK3	11824
PHF10	11825
ZNF184	11826
NCSTN	11827
NDUFA4L2	11828
RWDD1	11829
C7orf58	11830
DPF3	11831
POLDIP2	11832
PHKG1	11833
MAGED1	11834
LMO1	11835
MED9	11836
HOXC13	11837
NAV3	11838
GSPT2	11839
PSKH1	11840
KANSL1L	11841
TBC1D22B	11842
MRPL24	11843
RAB17	11844
MELK	11845
ATP6V0D1	11846
LRP5L	11847
NIT2	11848
SEPW1	11849
C16orf5	11850
ZBTB7B	11851
NDUFA1	11852
FAM127A	11853
STK25	11854
LIG1	11855
BAG4	11856
CLIP3	11857
YAF2	11858
EDEM2	11859
RBBP5	11860
CSDC2	11861
OSGIN2	11862
IMPDH1	11863
x
	arecoline
VAV1	11764
GLTSCR1	11765
MYL3	11766
SYNGR2	11767
RGL2	11768
HLA-DRB6	11769
ZNF280B	11770
C19orf53	11771
ETHE1	11772
PCBP1	11773
RUFY1	11774
S100A11	11775
COPS7B	11776
PIH1D1	11777
VNN1	11778
CHRNA6	11779
IFI44L	11780
POU6F2	11781
ZNF492	11782
MAP3K1	11783
FAM110D	11784
SLC18A1	11785
ADSS	11786
HBD	11787
LIG4	11788
RARRES3	11789
LDHAL6B	11790
HP1BP3	11791
FKTN	11792
HSPA12A	11793
SAG	11794
ACP2	11795
GABRQ	11796
C19orf40	11797
DPP3	11798
CHM	11799
FGF8	11800
AGPAT4	11801
FANCL	11802
PTPRN	11803
SLC30A3	11804
PRIM1	11805
THAP11	11806
RAB25	11807
ALDOAP2	11808
RFX7	11809
ITGB2	11810
NTN1	11811
ASB7	11812
CSDC2	11813
PPA2	11814
RASGRP3	11815
TMEM50B	11816
VAV2	11817
PAFAH1B3	11818
FCER1A	11819
C12orf29	11820
RHBG	11821
LIMS2	11822
CBR3	11823
HARS2	11824
GJA1	11825
TTC40	11826
ITGAE	11827
ZNF141	11828
GPX7	11829
FAM46C	11830
ABCD2	11831
POLDIP2	11832
TLR6	11833
THRB	11834
HIST1H3B	11835
CNN2	11836
MREG	11837
C17orf39	11838
TNFRSF12A	11839
ARSE	11840
ME3	11841
TP53I3	11842
LILRB5	11843
UGT2B15	11844
KCNA1	11845
IGHV3-20	11846
COL15A1	11847
MAP3K10	11848
SLC1A3	11849
C9orf78	11850
DMXL1	11851
FAM63A	11852
PCNT	11853
MFHAS1	11854
SEMA4D	11855
RSU1	11856
COBL	11857
MPST	11858
PIK3R2	11859
ZNF124	11860
FUT1	11861
MED9	11862
CIDEC	11863
x
	artemisinin
DLL3	11764
MZT2A	11765
TDP2	11766
ADCYAP1R1	11767
FZD3	11768
TIMP4	11769
TRBV21-1	11770
TAS2R9	11771
GPR85	11772
SDS	11773
ZNF197	11774
CD72	11775
MT1E	11776
ANKRD46	11777
ARHGAP12	11778
IL26	11779
PAPOLB	11780
DSCR6	11781
TAF1	11782
SH2D3A	11783
COPS4	11784
ADAMTS12	11785
F13A1	11786
NAT1	11787
LGALS4	11788
C16orf57	11789
TCTA	11790
WNT1	11791
DUTP1	11792
ADH1C	11793
MYNN	11794
ZNF32	11795
DRD4	11796
KLF11	11797
PRX	11798
SUCLA2	11799
LCP1	11800
UFM1	11801
SLC30A9	11802
CLK1	11803
KIAA0196	11804
TRPV6	11805
CCNB2	11806
FSCN2	11807
GCNT1	11808
HIF1A	11809
DZANK1	11810
PABPC3	11811
IL23A	11812
PLIN1	11813
SLC17A1	11814
NR1I3	11815
DDIT3	11816
MCFD2P1	11817
GLTPD1	11818
SLC15A1	11819
MICAL1	11820
YPEL1	11821
ZC3H12A	11822
PCYT2	11823
MUC13	11824
ERCC5	11825
SREK1IP1	11826
METAP1	11827
CACNA1B	11828
SLC6A16	11829
RAD21L1	11830
PET112	11831
ZNF281	11832
GK	11833
ANKRD1	11834
VIP	11835
CLDN7	11836
UBE3C	11837
PSMC4	11838
TAGLN	11839
SELE	11840
ZNF384	11841
GDPD3	11842
TAF15	11843
RNF219	11844
TIMM23	11845
HYOU1	11846
RIC8B	11847
LY86	11848
RPA3	11849
EIF3F	11850
ICAM4	11851
TEX11	11852
MRPS11P1	11853
VDAC1	11854
OTUD3	11855
TPBG	11856
ZNF467	11857
MORF4L2	11858
CLTCL1	11859
MT1G	11860
GOT1	11861
CCDC92	11862
FKBP2	11863
x
	articaine
ZNF221	11764
GPR35	11765
PLS1	11766
GTF2IRD1	11767
CYP26A1	11768
DPP3	11769
CRYM	11770
CYP7A1	11771
PIGZ	11772
CHEK2	11773
IGHV3-23	11774
CFL1	11775
CYP19A1	11776
HIST1H3B	11777
DKK2	11778
KLHL25	11779
SLC17A1	11780
C3orf52	11781
TARS	11782
ZCCHC8	11783
OXA1L	11784
MXRA8	11785
RPL18AP16	11786
OR52A1	11787
OLFML2B	11788
TMEM50B	11789
PRAF2	11790
IRF2	11791
CYP1A1	11792
TXNDC3	11793
CEBPG	11794
APOD	11795
ZBTB7B	11796
CAPZA1	11797
SLC6A7	11798
GSTA3	11799
CDK4	11800
RGS17	11801
MAGOHB	11802
FRAT1	11803
MAGED1	11804
UAP1L1	11805
MCPH1	11806
PRKCH	11807
HP1BP3	11808
IL15RA	11809
CCT8L2	11810
MYH9	11811
LONP1	11812
AMHR2	11813
SPAG5	11814
MCHR1	11815
ZBTB33	11816
MAGEB2	11817
LYPD1	11818
KIF18A	11819
MRPL42	11820
EFHD2	11821
TASP1	11822
RAD54L2	11823
CD9	11824
SLC1A6	11825
TLR3	11826
LUM	11827
INPP5J	11828
CCDC33	11829
POPDC2	11830
COTL1	11831
ENO2	11832
TRGV7	11833
HERC1	11834
LINC00474	11835
PCDH17	11836
LRRC23	11837
PLEKHH3	11838
ZBTB48	11839
STON1	11840
DMXL1	11841
CREB3L2	11842
PHF11	11843
AAAS	11844
NAV3	11845
CDA	11846
KIAA0355	11847
NELF	11848
GDPD3	11849
ARHGEF26	11850
TIMM10	11851
OR2N1P	11852
GABRE	11853
GRAMD4	11854
GABRG2	11855
MRM1	11856
OGDH	11857
C19orf57	11858
FAM92A1	11859
C20orf11	11860
PITPNM3	11861
PNMAL1	11862
MX1	11863
x
	ascorbic_acid
NUDT1	11764
LRRC17	11765
ACTL6A	11766
ACP2	11767
ETAA1	11768
SFTPD	11769
ECHDC1	11770
LETMD1	11771
UBE3C	11772
C4orf19	11773
CCR10	11774
USP39	11775
STRA6	11776
CAPN1	11777
CIDEA	11778
CSRNP3	11779
ESRRA	11780
KLHL4	11781
SNORA66	11782
MOK	11783
SEC24B	11784
RSU1	11785
ZNF143	11786
RPA3	11787
MYEF2	11788
PSMD2	11789
THRB	11790
CTAGE5	11791
SEC24C	11792
ETS1	11793
SPOCK1	11794
SLC29A3	11795
CIDEC	11796
FSTL1	11797
WDR11	11798
FGF13	11799
IMPDH1	11800
TRIM26	11801
SSX5	11802
TCTA	11803
PLIN2	11804
NKX2-8	11805
ZNF549	11806
C15orf29	11807
WDR62	11808
BPIFA1	11809
KCNQ4	11810
PRKCG	11811
ID1	11812
SSR3	11813
MTHFSD	11814
PCDHGA10	11815
HAS2	11816
RDH8	11817
KIAA0196	11818
SLC43A1	11819
TJP2	11820
MYO1E	11821
HPSE	11822
DNMT1	11823
RGS17	11824
FOXJ1	11825
GNAI2	11826
CHAT	11827
EPB49	11828
KCNMB1	11829
ADAMTS7	11830
LILRA5	11831
RAB17	11832
LMCD1	11833
ETV3	11834
CYP27B1	11835
MT1E	11836
CECR5	11837
KIRREL	11838
GRIN2A	11839
DDRGK1	11840
CYSLTR2	11841
ARF1P1	11842
DCBLD2	11843
HOXC13	11844
CAPZA1	11845
GOLGA2	11846
SSTR5	11847
TRHDE	11848
ATP1A3	11849
WT1-AS	11850
FPGT	11851
SLC35E3	11852
GABRG2	11853
IFT20	11854
SOX15	11855
APBB1IP	11856
PAF1	11857
HMGB2	11858
CENPE	11859
SERPINB5	11860
NGFRAP1	11861
MCAT	11862
MPHOSPH6	11863
x
	asiaticoside
PHKG2	11764
PRPF3	11765
GNG7	11766
CDH17	11767
PPA2	11768
C3orf14	11769
SPON2	11770
TMEM156	11771
ZNF571	11772
CDKN2B	11773
SLC25A31	11774
ADAMTSL3	11775
PRRX2	11776
RHCG	11777
ACTN4	11778
SHCBP1L	11779
SAYSD1	11780
TSNAX	11781
SH2D3A	11782
CABP5	11783
FKRP	11784
TNFSF9	11785
ZNF227	11786
HEBP1	11787
C1orf114	11788
CLK3	11789
FAM53B	11790
ABHD5	11791
ZNF107	11792
ATP6V0A2	11793
SHC3	11794
ATP8B4	11795
POLR3K	11796
TNN	11797
SALL1	11798
IQCC	11799
PRIM1	11800
CHRNB3	11801
PRAF2	11802
GHRH	11803
ARHGAP12	11804
UFM1	11805
TLR1	11806
SSX5	11807
LCT	11808
ZNHIT1	11809
VAMP8	11810
RPL30	11811
CTAGE5	11812
UNG	11813
NDUFA1	11814
CTNNB1	11815
GK	11816
FAM117A	11817
RIPK4	11818
NAV3	11819
ASH2L	11820
TGFBI	11821
GIPC2	11822
NSMAF	11823
TPST1	11824
SPATS2	11825
STON1	11826
UTP6	11827
TAF5	11828
TAS2R13	11829
ERMAP	11830
C17orf75	11831
RELN	11832
PGD	11833
SAA3P	11834
DHRS11	11835
FLT4	11836
PITPNM1	11837
DSCC1	11838
SLC10A3	11839
BLNK	11840
LHX5	11841
MTHFSD	11842
CCR3	11843
SHANK1	11844
YTHDF3	11845
ITPA	11846
TEX12	11847
DLL3	11848
ADAP2	11849
C22orf29	11850
YEATS2	11851
INTS9	11852
GSTA3	11853
TAF11	11854
IGLL1	11855
ZNF80	11856
CLCNKB	11857
TIMM23	11858
KIAA1107	11859
CCL13	11860
GPX7	11861
GDPD3	11862
FAM86A	11863
x
	astemizole
F3	11764
RPL3L	11765
SCN1A	11766
LCP1	11767
CLK3	11768
MGAT4B	11769
FUT8	11770
FBLN2	11771
POLE3	11772
ARPC5	11773
C5orf22	11774
TARS	11775
ACOT9	11776
NR1H4	11777
GIPC2	11778
ZIC1	11779
VLDLR	11780
FAM70A	11781
SCAMP5	11782
CEP55	11783
CRBN	11784
DHDDS	11785
C4orf29	11786
IL10RB	11787
SDF2	11788
ATP6V0E1P2	11789
PEX13	11790
DRP2	11791
ATP6V1B2	11792
JRKL	11793
LGALS4	11794
MAD2L1	11795
CYCSP33	11796
MRPL3	11797
CLDN17	11798
PROL1	11799
TMX2	11800
OVOL1	11801
FBXO22	11802
EPPK1	11803
RPS2P45	11804
POU3F2	11805
FAM212B	11806
VAMP8	11807
ARHGAP12	11808
GDPD3	11809
PROS1	11810
OTUD3	11811
GDF3	11812
LONP1	11813
C8orf4	11814
OPLAH	11815
HSF2BP	11816
C5orf45	11817
TSPYL1	11818
PTPRG	11819
SLC5A5	11820
MMP13	11821
VPS33A	11822
EGFL6	11823
CDH17	11824
EEF1E1	11825
PCDH12	11826
FHP1	11827
MRPS7	11828
PDXDC1	11829
CFHR2	11830
RBFOX1	11831
CCT6A	11832
INSL5	11833
BPESC1	11834
AHCTF1	11835
ACOT13	11836
FOXO3	11837
LIN7A	11838
ACTR6	11839
FGD2	11840
SERPIND1	11841
LEMD3	11842
TREML2	11843
ICK	11844
SRY	11845
KIF5A	11846
AVPR1B	11847
RHOH	11848
HIST1H2BG	11849
NSA2	11850
SLC2A4	11851
PRB4	11852
POLQ	11853
HEBP1	11854
WRAP73	11855
MCTP2	11856
DYNC1LI1	11857
CDK20	11858
GSG1	11859
CCKBR	11860
ZNF442	11861
PRAME	11862
SERPINB10	11863
x
	atovaquone
CLPS	11764
F13A1	11765
CREB3	11766
C20orf20	11767
PYCR1	11768
