x
	(+)-chelidonine
ST3GAL5	20
KLF7	21
CLTC-IT1	22
SHPK	23
NTN1	24
PRG3	25
HIST1H3A	26
CH25H	27
IGHV3-20	28
DPP3	29
HDHD3	30
SLAMF1	31
TMEM127	32
RYR1	33
FLT4	34
CORO2B	35
SLC31A2	36
SFTPA2	37
WT1-AS	38
ORM2	39
MS4A2	40
CMTM6	41
FAM192A	42
ABCD2	43
TDP2	44
EYA3	45
KCNMB1	46
MT1G	47
SERPINB8	48
UNC119	49
CD244	50
x
	carteolol
BEND5	1
NTM	2
BAG4	3
DRD1	4
PRDX4	5
TPSAB1	6
FBXW2	7
SDC3	8
FLVCR2	9
DIAPH2-AS1	10
SLC35E2B	11
PCSK7	12
TAGLN2	13
PPDPF	14
KRT75	15
C1QTNF1	16
ATP6V0A2	17
VN1R1	18
HSPB8	19
CD38	20
RARS	21
FOXJ1	22
ARMCX5	23
FILIP1L	24
EMP3	25
MYOZ1	26
DNAJA2	27
ITGA8	28
SLC3A2	29
CHMP2A	30
KIFC3	31
ESM1	32
COL4A4	33
AVPR1B	34
SGCG	35
CYP2A13	36
GDPD2	37
EPS8L3	38
TPST1	39
CCDC81	40
SGPP1	41
BTG4	42
INO80D	43
DMRT1	44
GMNN	45
YWHAH	46
RAPGEF1	47
MT1E	48
FMO1	49
IMP4	50
x
	cefaclor
B4GALNT1	1
MPHOSPH6	2
GLCE	3
PPP2R2A	4
PVALB	5
PODXL	6
HIST1H2BE	7
MRPL42	8
ING2	9
SEC14L2	10
KIF14	11
RAB32	12
E2F5	13
SLC22A17	14
MMP28	15
TM4SF20	16
TRGV7	17
HSPA1A	18
CCL13	19
ZNF623	20
ZNF273	21
FAM114A1	22
RPL27	23
FLRT1	24
OR1A2	25
SERPINH1	26
SRRM1	27
SDS	28
QSOX1	29
IL11RA	30
CXCL3	31
RPS29P28	32
VWA1	33
BRIP1	34
TIMM10	35
PARP12	36
BRS3	37
CDKL3	38
SBNO1	39
KCNV2	40
ENTPD7	41
SLC35F2	42
RIBC2	43
ASXL2	44
INS	45
C22orf26	46
AMPH	47
ZNF257	48
MECR	49
C11orf51	50
x
	cefadroxil
S100G	1
USP22	2
ARID3B	3
FASTKD3	4
ECM2	5
KRT34	6
MKRN3	7
AMHR2	8
ZNF189	9
ZNF692	10
CRYGA	11
TUBG2	12
YWHAH	13
UBE2C	14
C17orf85	15
C11orf57	16
NDUFA4	17
DCAF17	18
DPM3	19
UBIAD1	20
FPR3	21
SLC16A6	22
PRODH	23
MED17	24
EHHADH	25
GNL1	26
EYA2	27
ZFHX2	28
ADAM21	29
SCML2	30
HOXB13	31
MICAL1	32
HOXA6	33
CDK20	34
TM7SF3	35
ZNF668	36
DPYS	37
DIAPH2-AS1	38
LIPG	39
ARC	40
PRAMEF12	41
CHRM5	42
WDR44	43
TLR5	44
GGNBP2	45
EIF4A1	46
CHRNA2	47
STXBP3	48
NFIX	49
ZNF281	50
x
	cefalexin
ING2	1
SLC17A3	2
A4GNT	3
PIGZ	4
CRYBB2	5
HOXD9	6
CCND3	7
ANG	8
TTC21B	9
ABCC5	10
HTN3	11
ENTPD2	12
ZKSCAN3	13
SYNPO2L	14
GOLT1B	15
ZNF423	16
GON4L	17
FAM86A	18
LONP1	19
ZNF611	20
OXCT1	21
KRT18	22
C7orf23	23
GRIA4	24
RNF141	25
CDH16	26
GTF3C5	27
CNTN1	28
SULT4A1	29
KIAA0355	30
PLEKHO2	31
AK4	32
RAX	33
RIOK2	34
NDUFA1	35
IGHV3-72	36
MMP13	37
KCNC3	38
PISD	39
GRIN2D	40
SUSD4	41
CCT7	42
ARL15	43
MAGOHB	44
PIGT	45
RCBTB1	46
TBC1D22B	47
NEUROG2	48
NBAS	49
LRRC31	50
x
	cefalonium
AMPD1	1
MORC3	2
RCVRN	3
CIB1	4
PTDSS2	5
SLC27A5	6
CCNA1	7
UBE2W	8
ZBED2	9
IGF2BP2	10
PTGES3	11
MAD2L1	12
CASP5	13
CHD1	14
ZNF143	15
CNTD2	16
SIX1	17
PFDN1	18
HIST1H4B	19
TIMM17B	20
TOB1	21
C1orf114	22
MUC16	23
AKIP1	24
GCNT2	25
IGHV3-72	26
TP53I3	27
SSBP1	28
MAN2C1	29
KCNE2	30
NMUR1	31
FPR3	32
FOLR3	33
HEXB	34
FOXD3	35
ZNF430	36
KCNJ6	37
BCL2L2	38
TNKS2	39
DRAP1	40
YIPF3	41
ACADVL	42
WDR60	43
EIF4A1	44
TRIP12	45
GPRIN2	46
SH3GL1	47
CD24P4	48
MRPS11P1	49
CTPS2	50
x
	cefalotin
COPS3	1
METTL4	2
RABAC1	3
FBXL15	4
APEH	5
NUP43	6
NDRG1	7
GTPBP10	8
METTL18	9
CIR1	10
EBLN2	11
COPG1	12
KRT33B	13
PID1	14
C4BPA	15
F2	16
SF3B3	17
HMX1	18
IL22RA1	19
NDUFB5	20
IMPA2	21
G6PC2	22
AP1AR	23
SEC24B	24
FGL2	25
CYP26A1	26
TMEM242	27
PIK3C2A	28
TUFT1	29
LGALS3BP	30
C4orf27	31
C11orf80	32
PLA2G4C	33
PLCD1	34
DPEP3	35
CYP4B1	36
SGTA	37
SPHK1	38
BDKRB2	39
TAAR2	40
CHMP3	41
EXOC6B	42
KANSL3	43
GRWD1	44
GFRA1	45
TCN1	46
HIST1H2BF	47
ARL14	48
PRKCH	49
ATXN7L1	50
x
	cefamandole
PSKH1	1
LCMT2	2
PLCD1	3
CTRC	4
GPS1	5
AFG3L2	6
TMSB10	7
ZNF571	8
SPTA1	9
RIBC2	10
NUFIP1	11
KIAA0317	12
OR1F2P	13
CDADC1	14
COBL	15
LGSN	16
DKK4	17
FXYD6	18
C20orf4	19
PTCD2	20
VPS72	21
ABHD10	22
ATOH1	23
IMP4	24
CMTM6	25
TYK2	26
ADORA2B	27
GOT1	28
SPP2	29
CACNA1B	30
IRX5	31
ZNHIT1	32
CDH7	33
RFX3	34
S100A11	35
USP18	36
GRHL2	37
GP1BA	38
FRK	39
UGT8	40
ZBP1	41
GMCL1	42
SYF2	43
TSNAX	44
TBX19	45
DHX29	46
ABHD11	47
FBXO2	48
DCPS	49
MAP1LC3B	50
x
	cefapirin
ACVR2A	1
DMXL1	2
OXCT1	3
MAN2C1	4
CCDC86	5
LPAR6	6
QSOX1	7
AP3S2	8
COX16	9
ACADS	10
JAM3	11
MED22	12
PPA2	13
REG1P	14
TAPT1	15
HOXD4	16
ORM1	17
CCR10	18
TNN	19
IL37	20
SPRYD7	21
LANCL2	22
FBXO2	23
CLDN17	24
APOL6	25
FGGY	26
TTC12	27
STXBP3	28
YTHDF1	29
HHLA2	30
MAGT1	31
MAGEC2	32
GUCY1B2	33
MPZ	34
ST7L	35
CLDN1	36
PSMB6	37
TOP3B	38
ADIPOR2	39
DNAAF2	40
DNASE1L1	41
PARP1	42
SLC30A10	43
PLA2G3	44
DRAP1	45
APOC1	46
ACTN3	47
CCS	48
ZNF80	49
EFHC1	50
x
	cefazolin
HP	1
DGKB	2
RAD9A	3
WNT16	4
PRSS16	5
DIRAS2	6
FAM188A	7
CCR9	8
CDH5	9
SLC1A6	10
CTPS2	11
TAS2R10	12
POLDIP2	13
DRD1	14
ACSBG2	15
EYA2	16
TUBG2	17
PPAT	18
TCERG1	19
NECAP1	20
ISLR	21
PLOD3	22
NFE2	23
ZNF384	24
ELOVL4	25
CRYM	26
SLC29A3	27
KRT18	28
DCAF16	29
OR1F2P	30
STARD8	31
CEL	32
ACOT8	33
UTP3	34
SPI1	35
TP73	36
ZNF8	37
HIST1H3C	38
CUX2	39
TTC40	40
TOMM34	41
A1CF	42
TNNC1	43
MAP9	44
ROS1	45
SLC25A32	46
NEUROD4	47
PLEK2	48
SLC39A1	49
RBPJL	50
x
	cefepime
KIAA1462	1
SLC22A5	2
EPB41L5	3
FAN1	4
OR52A1	5
NUP37	6
MTMR12	7
MAPK8IP1	8
EFR3B	9
GTF2E1	10
HOXC13	11
ABHD11	12
SH3GLB2	13
ZNF143	14
TCEB3B	15
HLTF	16
MYOZ1	17
MOCS2	18
OR2F2	19
RSU1	20
CXXC4	21
AFTPH	22
THAP7	23
FAM86A	24
APOC3	25
PTPRJ	26
PPM1E	27
TRHDE	28
ZDHHC8P1	29
NDUFB5	30
GUCA2A	31
RSAD1	32
SPATS2L	33
AGXT2L1	34
GPR27	35
SLC22A3	36
ZNF331	37
HOXB2	38
HIVEP1	39
APEX1	40
ZBTB10	41
KIFC3	42
KCNQ4	43
AKR1C3	44
OTUD3	45
FHL5	46
ARSE	47
SPOCK1	48
CSF3R	49
KRCC1	50
x
	cefixime
SIRT2	1
AQP2	2
ISG15	3
ECM2	4
HIST1H1D	5
OPRD1	6
ITGA8	7
NDUFB11	8
SH2B2	9
MDFI	10
POLD3	11
TTLL1	12
KLK14	13
SOX18	14
TOE1	15
COPZ2	16
ISCU	17
IGKV1D-8	18
C5orf22	19
SEMA3B	20
IL1RAPL2	21
ARF1P1	22
CEBPG	23
TRAPPC2	24
CSF3R	25
ZNF493	26
ZNF214	27
CTSL2	28
UMOD	29
MUTYH	30
CNPY3	31
RAX	32
CHRM2	33
LGI2	34
C1QL1	35
TBC1D22B	36
SLC39A2	37
KIAA1462	38
GGT5	39
HTR1B	40
ANXA3	41
ATG14	42
LMNB2	43
PRKCDBP	44
UBBP1	45
SPARCL1	46
CRYGD	47
AP4E1	48
NR1D2	49
VSIG4	50
x
	cefmetazole
FOXF1	1
CXCL10	2
SMR3A	3
SERPINA6	4
WDR67	5
PSD	6
EXOC2	7
GNRH2	8
NGB	9
FUT3	10
MUC16	11
CALB2	12
CDK5R2	13
BSG	14
XPO4	15
VPS72	16
CH25H	17
DBR1	18
AP1AR	19
NIT1	20
ZFHX4	21
CFP	22
PALMD	23
HCRTR1	24
ZNF221	25
CAPN11	26
SRRM1	27
MADCAM1	28
OR12D3	29
PACSIN2	30
TNMD	31
GTPBP2	32
SNX6	33
PTPN4	34
GTF2E2	35
USP47	36
DENND5B	37
ZNF384	38
SLC35E3	39
IRAK1	40
JMJD4	41
SRPRB	42
C9orf78	43
PRKRIP1	44
TRAV13-1	45
ACTG2	46
BOLA1	47
HDAC2	48
SCARA3	49
ERCC2	50
x
	cefoperazone
YWHAH	1
MED17	2
ALOX5AP	3
DGAT1	4
TMEM134	5
NPY	6
IRF2BP1	7
NFE2	8
PRPF39	9
CYB5R2	10
ADORA2B	11
CTDNEP1	12
SLC35F2	13
KANSL1L	14
CELA2B	15
TAF10	16
TMED3	17
CDR2L	18
VPS37C	19
PRDM1	20
CFL1	21
DAB1	22
SLC17A1	23
ALOX12B	24
AKR1C3	25
KRT34	26
PRDM8	27
CD79B	28
GABRB3	29
PDZRN4	30
VWF	31
STATH	32
MAN2B1	33
A4GNT	34
TNS3	35
PARK7	36
CHD8	37
LILRA3	38
MRPL23	39
WWC2	40
NECAP1	41
PRODH2	42
EIF4B	43
ZNF189	44
C16orf70	45
CDC37L1	46
NR3C2	47
SCARF1	48
SP1	49
WNT3	50
x
	ceforanide
TALDO1	1
A2M	2
C2orf44	3
MMP20	4
PARN	5
SBNO1	6
ARMCX4	7
PLA2G16	8
ARHGDIB	9
DHX16	10
IRX5	11
PGLYRP1	12
UVRAG	13
CFI	14
NOL8	15
EBLN2	16
CTNNBIP1	17
FAM114A2	18
MYCT1	19
SLC22A3	20
C16orf57	21
LSM12	22
PELI1	23
GLB1	24
TREML2	25
SELE	26
MYL1	27
PRKCG	28
EIF2B3	29
OSTM1	30
ZNF184	31
TNN	32
UBE2Q1	33
IL23A	34
RAB4B	35
SLC2A4	36
BMP6	37
SULT1B1	38
FLT4	39
MEAF6	40
OXTR	41
SCAMP5	42
ITGA2	43
NDUFB5	44
EYA4	45
CFHR5	46
VPS52	47
PSMD14	48
CLDN8	49
MT1M	50
x
	cefotaxime
FBXO46	1
RAB8A	2
DNAJC1	3
BAAT	4
GLTPD1	5
STXBP3	6
MRPS10	7
KRT8P12	8
TEX12	9
ZC2HC1C	10
MAP4K2	11
BCL7B	12
MATN3	13
TM9SF2	14
EIF2S2	15
WWC2	16
JAM3	17
NCK1	18
FAM184A	19
SV2A	20
CENPB	21
AP1G1	22
STK39	23
SMYD3	24
COL19A1	25
CDKL1	26
KLHL36	27
UGT2A1	28
BRD9	29
FKBP2	30
NCAPH	31
EPS8	32
FLT4	33
PTGIR	34
WDR18	35
RAPSN	36
PITPNM3	37
ACO2	38
OBFC2B	39
CFI	40
AGT	41
CXCL11	42
PPBPL2	43
SNX15	44
WNT6	45
HNRNPA1P31	46
CIR1	47
ID1	48
C7orf63	49
ALAS2	50
x
	cefotetan
SH2B2	1
LY6H	2
ARF1P1	3
GRAMD4	4
NFE2L3	5
SLC35F2	6
ZNF395	7
C16orf5	8
VCPIP1	9
CIDEC	10
PCDHGC3	11
WBP2	12
DPAGT1	13
HEXB	14
C11orf71	15
CST5	16
SOLH	17
USP3	18
HSD17B4	19
DAB1	20
ACOT8	21
CDKN1B	22
DBF4B	23
BDKRB2	24
PHB2	25
FCGR2A	26
C15orf38	27
ASRGL1	28
IGHV3-73	29
FLVCR2	30
CRYBB1	31
CCL22	32
AP5M1	33
PIGQ	34
HOPX	35
CLEC4E	36
CTDNEP1	37
GLTSCR1	38
SH3GL2	39
REXO4	40
PIGT	41
MID2	42
ZFYVE21	43
SLC6A12	44
NNAT	45
GRIA4	46
CCBL1	47
CCNO	48
PRKAR2B	49
RBM7	50
x
	cefotiam
IRX5	1
RNASEH2B	2
RBL1	3
DRP2	4
ZNF682	5
PRIM1	6
FTH1P5	7
POLM	8
TUFT1	9
COX5A	10
NAT9	11
KRTAP1-3	12
TMED1	13
BAMBI	14
SAYSD1	15
ADRB2	16
SOX14	17
SLC1A6	18
SLC35E2	19
SLC30A3	20
GALNT6	21
TECPR2	22
IL36RN	23
TPSAB1	24
INO80D	25
KRT12	26
CLK1	27
CD14	28
BPTF	29
ZNF384	30
SCRN3	31
C20orf20	32
GPX7	33
EN1	34
PCNA	35
ARL4D	36
CDA	37
KRT8P17	38
REN	39
TRANK1	40
RAB9A	41
SMG6	42
USP11	43
SEC14L2	44
CYP2A13	45
B4GALNT1	46
CDX4	47
SDS	48
TACC3	49
TBC1D2	50
x
	cefoxitin
CHST1	1
C17orf39	2
LILRA5	3
SPG11	4
ZBTB5	5
TLR1	6
TUBA1A	7
TPRKB	8
FRK	9
ACVR2A	10
AMN	11
CDC45	12
ABCA12	13
COPZ1	14
DOCK2	15
C19orf73	16
ASXL2	17
TXNDC15	18
LRP2	19
HIST1H3J	20
MYH15	21
TEX13A	22
UGP2	23
FBXO34	24
MAPK8IP1	25
GATA6	26
BRD7P3	27
CD320	28
ESRP1	29
MYO1A	30
MEX3C	31
ATP6V0A2	32
SEC14L2	33
CHRM2	34
TMEM11	35
ITGB2	36
PET112	37
SI	38
CHAC1	39
CPSF7	40
CRYBB3	41
RASA2	42
MYOM2	43
COL19A1	44
PRTN3	45
ADAMTSL3	46
POU3F4	47
KCNA10	48
AMBP	49
ZMAT4	50
x
	cefsulodin
CD81	1
DNAL4	2
MKRN3	3
MCM9	4
KCNN1	5
CBS	6
NFKBIE	7
ECHDC3	8
SKAP1	9
HDC	10
CDH4	11
PCYOX1L	12
HAVCR1	13
CD74	14
TRMT2A	15
CLEC10A	16
SYNDIG1	17
SKIV2L2	18
SLC43A3	19
ZIC4	20
RHBDF2	21
SLC1A5	22
ZBTB44	23
GPS1	24
TP53BP2	25
LRP10	26
CEACAM5	27
IDO1	28
GTF2E1	29
ZNF132	30
UBE2NL	31
HAGH	32
RPUSD2	33
P2RY2	34
DHX16	35
CDC34	36
PCDHA5	37
TREM2	38
ARF1P1	39
POLM	40
EFNA3	41
ZBTB39	42
VASH2	43
PSMB7	44
SRBD1	45
SNTG1	46
IL19	47
CTRB2	48
KDM3A	49
SPATA2L	50
x
	ceftazidime
NDRG1	1
AMHR2	2
DEPTOR	3
KANSL1L	4
TPSAB1	5
TPST1	6
VASP	7
POLD3	8
DGKG	9
COMMD10	10
RNF115	11
NCAM2	12
RHOA	13
PITPNM3	14
CAPN1	15
POPDC2	16
ZNF143	17
JAM3	18
FOXN1	19
TLR6	20
BAG4	21
SGK3	22
PKD2L2	23
PHKA1	24
NPY	25
ERMP1	26
CD3E	27
S100A9	28
ZNF8	29
PRDM11	30
SLC1A5	31
ZNF189	32
PANX1	33
YARS2	34
MSANTD2	35
TTR	36
INPP1	37
KRT8P12	38
FOLR1	39
DNM2	40
C19orf73	41
PLEKHM2	42
C10orf68	43
KIFAP3	44
INPP5J	45
TOR1AIP2	46
ZNF623	47
IGJ	48
GTF2A2	49
DKK4	50
x
	cefuroxime
CH25H	1
C16orf5	2
DNA2	3
LY75	4
COCH	5
C7orf43	6
FBXL15	7
TAS2R10	8
SURF2	9
APOC3	10
GPR35	11
IFI30	12
ANXA5	13
ZNF273	14
BUB1B	15
MDM4	16
NAV3	17
GPR110	18
C15orf2	19
SIL1	20
SYNGR3	21
BRAF	22
ZNF263	23
TYROBP	24
CTDNEP1	25
ZNF37A	26
ACTR3P2	27
PPP2R1A	28
AATK	29
BTF3P12	30
FASTKD3	31
GRTP1	32
LCMT2	33
BAI1	34
RPL27AP	35
STEAP3	36
TTC21B	37
NIT1	38
TNNI3	39
COL19A1	40
POLD2	41
C17orf85	42
TARS2	43
SLC1A5	44
PSMB7	45
CALB2	46
NDUFB5	47
MPZ	48
USP36	49
ADNP	50
x
	celastrol
GRAMD1C	1
MTMR11	2
TFEC	3
MYO1D	4
RAB3A	5
TP73-AS1	6
KIAA0754	7
TM9SF3	8
CES1P1	9
CCR3	10
CFL1	11
CCL4	12
HERC3	13
LHX1	14
C10orf88	15
TDP2	16
OLFML2A	17
TAF10	18
MIR22HG	19
GLCE	20
PYCR1	21
NECAP2	22
STYXL1	23
CHD8	24
SMO	25
CALCOCO1	26
ITGAL	27
TBC1D8	28
GMPR	29
ENY2	30
MARK1	31
FAM216A	32
PGR	33
GNRH1	34
PARN	35
KRT34	36
FAM208B	37
CHRDL1	38
NDUFAF4	39
REPIN1	40
TMEM40	41.5
DNAJB1	41.5
GNAI1	43
SNX6	44
MYO5C	45
DNAJB9	46
GCNT4	47
ATP1A3	48
POLR3D	49
NARG2	50
x
	celecoxib
FLT4	1
SPICE1	2
RAPSN	3
CYP4F11	4
YARS2	5
KIF18A	6
COL15A1	7
MMP13	8
ACTR3P2	9
FBP1	10
RNF123	11
STOML2	12
SIRPA	13
STRA6	14
SPTA1	15
KCNC3	16
S100A9	17
LGR4	18
RPS29P28	19
DPYS	20
SEMA4D	21
SETMAR	22
FSTL1	23
LRAT	24
RFXANK	25
PROC	26
ADCY8	27
GFOD2	28
PPFIA4	29
SLC30A10	30
TMEM209	31
KANK3	32
ZNF189	33
SERPINA5	34
WNT7B	35
MTIF2	36
GPRIN2	37
TSSC4	38
CTF1	39
SDK2	40
FLT3	41
PIH1D1	42
AKAP5	43
PIK3R2	44
C1QBP	45
C12orf10	46
GDF15	47
CHRNA2	48
CLK1	49
PRAF2	50
x
	cephaeline
HIST1H3D	1
DIXDC1	2
HERC3	3
MXD1	4
TP73-AS1	5
ENAH	6
KRTAP1-3	7
ATP6V0A2	8
DHRS7	9
ABCC8	10
DNASE1L1	11
C19orf57	12
UTP6	13
DHRS11	14
HIST1H2BB	15
UVRAG	16
SMAD5-AS1	17
FAM63A	18
VTCN1	19
CWC25	20
CAMK1	21
HTR1D	22
GCNT4	23
SCN9A	24
C10orf88	25
WBSCR22	26
IL1RAPL2	27
ACACA	28
BET1L	29
MTMR11	30
AP1B1	31
FANCC	32
AAAS	33
BABAM1	34
KCNC3	35
MLH1	36
ABCD3	37
PUS7	38
DAGLA	39
TK1	40
ANXA5	41
GPS1	42
ZPBP	43
KCNN2	44
BAAT	45
BRD7P3	46
UGP2	47
DNAJC15	48
H2AFJ	49
ERCC5	50
x
	cetirizine
NXT1	1
TRNAU1AP	2
ZNF143	3
SIRT2	4
ACSL5	5
CYorf17	6
DCK	7
DAPP1	8
PDHA2	9
ZDHHC7	10
UBAC1	11
RHCE	12
TRIP12	13
COX7A2L	14
TP73	15
NDUFB3	16
CRLF3	17
KRT33B	18
STX8	19
MAB21L1	20
WARS2	21
PANK2	22
FSTL3	23
PTPRH	24
EIF3I	25
ECHDC3	26
ITPKC	27
PADI1	28
ISLR	29
MMRN2	30
KCNF1	31
IL10	32
SAE1	33
DSCAM	34
TUBA3C	35
CBLC	36
PRF1	37
COX7BP1	38
PCDHB11	39
HSPB1	40
NUAK2	41
ATP6V0D1	42
ZFHX2	43
HLA-DQB2	44
LPO	45
CIB1	46
BATF3	47
MOS	48
AAMP	49
MON1B	50
x
	chenodeoxycholic_acid
SLPI	1
FAM184A	2
UGP2	3
MMP28	4
TRIM5	5
TRIM8	6
PARP6	7
HERC3	8
NUP62CL	9
AR	10
TSSC4	11
PRSS16	12
OR1F2P	13
SH3D21	14
IRAK4	15
ACAT1	16
PIM1	17
KDM5D	18
MT1G	19
HILPDA	20
KDELR1	21
HIST1H4H	22
HSD11B1	23
CAMK2N1	24
HHLA1	25
TAS2R13	26
RHBG	27
SLC2A8	28
VPS52	29
VAX2	30
HBQ1	31
YY1AP1	32
LRRC49	33
RHOG	34
BAG4	35
OSMR	36
DPH2	37
CAPZA1	38
SERPINB10	39
TMEM8B	40
STAG3L1	41
ZNF80	42
ESYT1	43
ACTL7A	44
PDE6G	45
KCNIP1	46
TRPC7	47
CENPQ	48
SLC6A3	49
LILRA3	50
x
	chlorambucil
KRT8P12	1
SLC38A4	2
PSRC1	3
GLRA2	4
ZBTB25	5
KLHL26	6
ODZ3	7
ZDHHC8P1	8
ARL14	9
BPTF	10
ELAC1	11
SLCO5A1	12
MS4A5	13
CNTFR	14
MBNL3	15
PIGP	16
FMO6P	17
ARL6IP1	18
FAM50A	19
SEC14L5	20
MEIS3P2	21
DNASE2B	22
ST8SIA1	23
C14orf109	24
LRIG1	25
ALPK1	26
CSRP1	27
KCNC1	28
GCKR	29
SPG11	30
FCER1G	31
LZTFL1	32
ESRP2	33
CYB5R3	34
NVL	35
KIAA1462	36
TCTN2	37
C7orf49	38
DONSON	39
FTH1P5	40
TTC23	41
PSMA4	42
IKZF2	43
TOR1AIP2	44
C1GALT1	45
CTSO	46
OPRD1	47
C17orf39	48
IGLV3-10	49
FOXF1	50
x
	chloramphenicol
RFPL2	1
AQP2	2
PAX6	3
STMN4	4
GNAI1	5
STAM	6
PPP1R26	7
OXSM	8
ABCA5	9
PRKCDBP	10
MMP20	11
IFRD2	12
HIST1H2BN	13
HMX1	14
STRN4	15
PPFIA2	16
PARP8	17
KIAA0247	18
PNRC1	19
KIF17	20
BTNL2	21
SAR1B	22
COPS7B	23
TTC21B	24
RECK	25
EFR3B	26
C14orf45	27
HSF4	28
NTSR1	29
ZBTB44	30
PRRG2	31
F7	32
C14orf109	33
MMRN2	34
SGTA	35
CLDN8	36
PRDM16	37
C4orf6	38
EIF3G	39
RHOA	40
MTTP	41
SLC35G2	42
RANBP6	43
MRPL49	44
POP1	45
ADAM30	46
TIMM17B	47
SOX5P	48
CDC42BPB	49
METTL4	50
x
	chlorcyclizine
GRIK3	1
KIAA1462	2
SERINC1	3
ARMCX5	4
LIN7B	5
UBTD1	6
TP73	7
MGAT1	8
TNMD	9
CWC25	10
WDR45L	11
C21orf2	12
PTDSS2	13
C17orf80	14
FBXO46	15
CD5	16
SLC46A3	17
PGR	18
C11orf57	19
SSTR3	20
GRB2	21
DSE	22
C12orf29	23
ANKRD28	24
PYHIN1	25
SARS	26
AKAP8L	27
GNB3	28
PARK7	29
GJB4	30
HIST1H3D	31
MSRB1	32
ELL2P3	33
CD3E	34
AURKB	35
EXTL2	36
PHLDA3	37
PRODH2	38
GRHL2	39
IRF6	40
C1QTNF3	41
AMPH	42
TENC1	43
SMR3A	44
GPT	45
IFNAR1	46
IRAK4	47
NINJ2	48
SLC39A4	49
IQGAP2	50
x
	chlorhexidine
TK1	1
CHD8	2
PGR	3
PAFAH1B3	4
BAG4	5
HIST1H2BF	6
ENTPD6	7
MAN2B1	8
PLCXD1	9
MECR	10
IGF2BP2	11
CCR3	12
CDKN2B	13
OR2H1	14
C15orf2	15
ATG2A	16
DRD1	17
PLEKHO2	18
SMR3A	19
KRT20	20
NSD1	21
CDH5	22
TPSAB1	23
RNF141	24
MSRB1	25
CDH7	26
CLEC1B	27
SNRPD3	28
PRRC1	29
CMAS	30
SERPINA5	31
ACACA	32
CD80	33
OR7E24	34
ISCU	35
AP3B2	36
GK	37
PARN	38
C15orf24	39
ZC2HC1C	40
SCO2	41
TAPT1	42
CHSY1	43
SCRN1	44
TCP11	45
TIMM10	46
WWC3	47
ADORA2B	48
FBXW2	49
SNRPA	50
x
	chlormezanone
FAM184A	1
LINC00574	2
DIRAS3	3
C14orf101	4
TP73-AS1	5
LEP	6
ZNF155	7
ETFB	8
FURIN	9
TMPRSS4	10
GATAD2A	11
SLC43A1	12
ARFIP2	13
WBSCR22	14
HDAC7	15
DDB2	16
PRKX	17
TBCEL	18
DHX35	19
MGMT	20
ZNF536	21
PARP6	22
C17orf70	23
NAPG	24
FAM117A	25
CCDC92	26
ZNF574	27
ATHL1	28
CHMP3	29
PSMG2	30
SELE	31
VPS52	32
RGS17	33
ABHD11	34
SAA3P	35
ENDOU	36
C22orf26	37
ACACA	38
ERMP1	39
MRPL22	40
ENTPD2	41
TEP1	42
KRT2	43
YRDC	44
GJA8	45
EIF2B1	46
DDA1	47
TSPAN15	48
HOXA6	49
SPIN2A	50
x
	chlorogenic_acid
RAD54L2	1
KLHL25	2
NUP62CL	3
SLC12A1	4
C14orf159	5
EPHA7	6
MCAT	7
UTP3	8
GPR20	9
LUZP4	10
TNNC2	11
DHX8	12
KIF15	13
SH2B2	14
UBE2Z	15
ZBTB16	16
APOB	17
SMPDL3A	18
UGT2B17	19
HTR3B	20
MAGED2	21
C9orf91	22
MYH3	23
COL15A1	24
RRN3	25
PTGFR	26
OCEL1	27
RHOH	28
GUCY1A2	29
AMDHD2	30
PYGM	31
TYK2	32
RUFY1	33
HIST1H2BK	34
CHST11	35
ELMO1	36
EPHA5	37
SCARF1	38
SMG1	39
NOTCH1	40
SAA3P	41
CCT6A	42
COL19A1	43
PTGES3	44
SAMD9	45
NFKBIL1	46
ITIH2	47
BST2	48
MCHR1	49
ATP8B4	50
x
	chloropyramine
CD320	1
CHAT	2
PPP1R26	3
ORM1	4
TP73	5
EXOC2	6
SMPD2	7
KIAA0247	8
SLC35E2B	9
FAM216A	10
SLC22A14	11
PRTN3	12
ING2	13
DDX4	14
HSPA1A	15
FAM192A	16
BPTF	17
SSTR3	18
TUFT1	19
TREM2	20
WDR91	21
PPDPF	22
MRPS2	23
C17orf70	24
RWDD2B	25
HIST1H2BI	26
DGKI	27
CDC42SE1	28
MAP4K2	29
ETFB	30
GOLM1	31
MAMLD1	32
RAPSN	33
SMO	34
CXCL3	35
LLGL2	36
DUS1L	37
ERMP1	38
PCDHGA11	39
PTH1R	40
CYTH2	41
RPL11	42
ALAS2	43
CKM	44
TOE1	45
ZNF324	46
MRPS33	47
CDH4	48
SLC35F2	49
PPAT	50
x
	chloropyrazine
ZNF43	1
E2F5	2
ATF3	3
SYNDIG1	4
ZNF215	5
C11orf71	6
C17orf85	7
LRP2	8
SRD5A2	9
CGRRF1	10
TMEM59	11
SIX1	12
PZP	13
REG3A	14
RLBP1	15
PWP2	16
FPGT	17
MYO1D	18
C7orf49	19
LIMD1	20
CCDC9	21
B3GNT4	22
MCOLN1	23
SYN1	24
ENDOU	25
EBI3	26
SH3GLB2	27
EEF1A2	28
CUX2	29
ACAP2	30
TCF12	31
GDNF	32
GTF2A1	33
FSTL3	34
NPL	35
PTTG1IP	36
