x
	(+)-chelidonine
GBAS	11857
REL	11858
GPX7	11859
RAD54L2	11860
PADI3	11861
SLC30A3	11862
STATH	11863
x
	DL-PPMP
TIGD6	11814
ARHGEF38	11815
FHOD1	11816
TGM3	11817
PPFIA4	11818
SSTR5	11819
ENTPD2	11820
GIPC2	11821
DCP1A	11822
OR12D3	11823
KXD1	11824
TRAPPC8	11825
REG1B	11826
MFF	11827
TRPM4	11828
HARS2	11829
RPS29P28	11830
TIMP4	11831
PLSCR4	11832
AKR1C4	11833
PDIA5	11834
PAFAH1B3	11835
SCAMP2	11836
NDUFA10	11837
SPAG4	11838
CNPY4	11839
SNRPA	11840
HMGB2	11841
NDNF	11842
LIG1	11843
MCTP2	11844
SLC35F2	11845
AUTS2	11846
RNF170	11847
GRIP2	11848
SALL2	11849
FOXM1	11850
UBA6	11851
TMEM50B	11852
HIST1H2BE	11853
GNG7	11854
EGFL6	11855
ARL15	11856
AMH	11857
TNFRSF8	11858
AP1G1	11859
DRP2	11860
ZFYVE16	11861
BDKRB2	11862
RNF125	11863
x
	DL-thiorphan
ABHD8	11814
KCNA5	11815
NDUFB7	11816
TECPR2	11817
RAB23	11818
IL18R1	11819
GABRE	11820
C1orf112	11821
BEGAIN	11822
P2RX5	11823
SBNO1	11824
NSA2	11825
OSGIN2	11826
SPRY2	11827
PGLYRP4	11828
LFNG	11829
ASH1L	11830
TALDO1	11831
OCLM	11832
CRYBB2P1	11833
TSPAN15	11834
UBBP1	11835
IL22RA1	11836
PGM1	11837
DNAJA2	11838
VRK2	11839
IFI44L	11840
TBXAS1	11841
BATF	11842
NELL1	11843
FOXD3	11844
ACAT1	11845
HSD11B1	11846
GMNN	11847
RASSF1	11848
ORM2	11849
TOMM40	11850
GPRC5C	11851
MAD2L1	11852
ZNF189	11853
SMYD3	11854
RPS6KC1	11855
TAGLN	11856
RIBC2	11857
TAF7L	11858
REG1P	11859
ARHGEF38	11860
RAP2A	11861
HDHD3	11862
LRRC8D	11863
x
	F0447-0125
AFAP1	11814
HRASLS2	11815
CD300C	11816
DNASE1L1	11817
RPS6KB1	11818
FDX1	11819
NPHS1	11820
SCD5	11821
CDK12	11822
OCEL1	11823
ATF7IP2	11824
SNRNP40	11825
MSLN	11826
SPAG4	11827
TBCEL	11828
LHCGR	11829
STX5	11830
ASRGL1	11831
IRX5	11832
CYP26B1	11833
RNF186	11834
SERPINA6	11835
TBK1	11836
PRKCE	11837
C1QTNF3	11838
C3orf52	11839
KIAA0247	11840
SCAF8	11841
MCM3	11842
PRAF2	11843
POLD3	11844
RPL27	11845
FAM53C	11846
TYMS	11847
RASSF1	11848
LRRC15	11849
IGLV3-25	11850
GRIP1	11851
DAB1	11852
S100G	11853
ZNF155	11854
SDC3	11855
ARHGEF16	11856
DPY19L4	11857
EIF3E	11858
TSPAN12	11859
YIPF3	11860
ANXA10	11861
WDR67	11862
AR	11863
x
	GW-8510
ID3	11814
SRMP1	11815
FDXR	11816
KRT4	11817
SERPINB6	11818
EVI2B	11819
TRIM46	11820
CSTF2T	11821
NUCKS1	11822
OR7C2	11823
DCP1A	11824
CLNS1A	11825
CEP192	11826
LIMA1	11827
KCNC3	11828
UBASH3A	11829
PRB3	11830
PSG2	11831
TEAD1	11832
USP18	11833
POLR1B	11834
LUM	11835
NUP205	11836
TWF2	11837
CPN2	11838
HBD	11839
HTR2B	11840
MAP1S	11841
RPL3L	11842
PDE6G	11843
PJA2	11844
SLC36A1	11845
DENND2D	11846
SGCE	11847
PSMD8	11848
CYP17A1	11849
TM7SF3	11850
GATA4	11851
TMEM50A	11852
GK2	11853
CD63	11854
SIRT6	11855
ALOX12P2	11856
ZMIZ1	11857
LRFN4	11858
SLC39A7	11859
PTPRG	11860
ECEL1	11861
TTC38	11862
PPRC1	11863
x
	Gly-His-Lys
B4GALT3	11814
SH2B3	11815
KIFC3	11816
KATNA1	11817
OGDH	11818
NT5C2	11819
EIF4H	11820
ZC3H3	11821
PITRM1	11822
HAND2	11823
BCKDK	11824
SNORA66	11825
HPR	11826
TNFRSF14	11827
SCTR	11828
NPM1P22	11829
PROL1	11830
ANKH	11831
ATP6V0B	11832
NKX6-1	11833
CNNM1	11834
COX6CP2	11835
CD3E	11836
NR0B2	11837
GRIK3	11838
VN1R1	11839
ARL4D	11840
C17orf70	11841
PRKAR1AP	11842
TMSB15B	11843
ASTE1	11844
IFNA7	11845
SLPI	11846
CDKL3	11847
ARHGAP44	11848
PIK3R4	11849
OSBPL11	11850
FSHR	11851
AP1B1	11852
TTC1	11853
DNALI1	11854
LEP	11855
CHD1	11856
TPST1	11857
TSPYL1	11858
CD300C	11859
SREK1	11860
SLCO5A1	11861
GABARAPL2	11862
LAMC3	11863
x
	H-7
DCP1A	11814
IRF2BP1	11815
HIST1H2BL	11816
SYNGR4	11817
SLC39A7	11818
SERPINB6	11819
FUBP3	11820
GATA4	11821
CTCF	11822
OXA1L	11823
SETMAR	11824
TPX2	11825
ZMIZ1	11826
USP18	11827
LUM	11828
ENAH	11829
MAP1S	11830
TMEM132A	11831
HGFAC	11832
TBX21	11833
PSMD8	11834
PDE6G	11835
CPN2	11836
PDZD2	11837
TM7SF3	11838
TOP3B	11839
DCLRE1A	11840
TMEM50A	11841
FDXR	11842
SELP	11843
DDX60	11844
SNX16	11845
POGK	11846
ATP4A	11847
RAB4B	11848
IMP4	11849
TMEM30A	11850
OR7C2	11851
SLC3A1	11852
DENND2D	11853
TTC38	11854
HTR2B	11855
ODF1	11856
LHX1	11857
ECEL1	11858
SERPINB8	11859
MOCS3	11860
NUP205	11861
SIRT6	11862
PPRC1	11863
x
	H-89
CD81	11814
EXTL2	11815
SIL1	11816
ABHD8	11817
YTHDF1	11818
GRIN2A	11819
FA2H	11820
PRKRIR	11821
COX7A1	11822
KLRG1	11823
MMRN2	11824
SLC35F2	11825
PRRX2	11826
GPI	11827
PCYT2	11828
ZNF263	11829
SPOCK1	11830
ASCL2	11831
ZNF189	11832
DDHD2	11833
RABL5	11834
N4BP3	11835
OR1G1	11836
CACNG5	11837
OSGIN2	11838
SLC22A5	11839
PLS1	11840
RNF187	11841
TAF5	11842
KDR	11843
C19orf73	11844
PSMB6	11845
SLC6A1	11846
NPHS1	11847
CYP2W1	11848
SLC12A8	11849
GLI1	11850
CDH17	11851
LRIG2	11852
MEX3C	11853
PRKCH	11854
ASH2L	11855
CTSL2	11856
SDS	11857
FZD4	11858
FAM192A	11859
AMOTL2	11860
SYNC	11861
DNAAF2	11862
ARHGEF18	11863
x
	HC_toxin
MEPCE	11814
RSRC1	11815
IFT140	11816
ONECUT1	11817
SERPINE2	11818
DSCAM	11819
NME6	11820
GAR1	11821
DUS1L	11822
UEVLD	11823
CDON	11824
TFG	11825
USP10	11826
TAPBP	11827
HECA	11828
MOCS3	11829
STK16	11830
TDP1	11831
ISLR	11832
BACE1	11833
IGSF6	11834
EIF2B5	11835
KCNG1	11836
ITGB2	11837
SRMP1	11838
TBX21	11839
ZNF33B	11840
ATG2B	11841
SERPINB6	11842
RAB38	11843
DLL3	11844
SPON2	11845
USP32	11846
TMEM53	11847
DEF6	11848
HAUS2	11849
RWDD2A	11850
UNC5C	11851
MSRB1	11852
RNF139	11853
JUNB	11854
YTHDC1	11855
TREML2	11856
TAAR3	11857
CTSW	11858
KLHL11	11859
CDK5RAP2	11860
HS1BP3	11861
ILK	11862
CLTC-IT1	11863
x
	HNMPA-(AM)3
GZMA	11814
MRPS33	11815
S100A3	11816
ALOX15B	11817
SIGLEC9	11818
IREB2	11819
ARHGAP29	11820
EFR3B	11821
TOMM34	11822
SLC2A10	11823
TSPAN8	11824
GFOD2	11825
ATOH1	11826
USP2	11827
FAM96B	11828
ADAM2	11829
SLC27A6	11830
SPIN1	11831
APOBEC3A	11832
DONSON	11833
TBCEL	11834
KIAA1462	11835
MS4A4A	11836
ZNF234	11837
GPR6	11838
JUNB	11839
OBP2A	11840
SH3GL3	11841
ALLC	11842
SSTR5	11843
CALCOCO2	11844
DKK4	11845
BAMBI	11846
MICB	11847
CCDC81	11848
KLHDC2	11849
ZXDB	11850
ABCG5	11851
TUFM	11852
ANKRD27	11853
RPIA	11854
LIN7A	11855
LAMC3	11856
EGFL6	11857
ST18	11858
RNASE2	11859
EIF3G	11860
PAFAH1B3	11861
FRS2	11862
GADD45G	11863
x
	IC-86621
B3GALT1	11814
ZNF331	11815
HAGH	11816
ATAD3A	11817
PROP1	11818
DSCC1	11819
PPFIA2	11820
RPL27	11821
COL9A3	11822
DNASE1L1	11823
ACOT8	11824
RPL12P11	11825
MAGEB2	11826
DGKB	11827
HSPBAP1	11828
ARHGAP44	11829
MYH9	11830
RPL30	11831
UGP2	11832
CXCL11	11833
DTX4	11834
PHKG2	11835
PLXNB2	11836
CTDNEP1	11837
LRRC8D	11838
VASP	11839
GLTPD1	11840
FSCN2	11841
AP1B1	11842
CST5	11843
CHEK2	11844
NDUFA4L2	11845
ZNF384	11846
CCNO	11847
TESK1	11848
FAM189A2	11849
CLIP3	11850
OXSM	11851
CCND3	11852
ADH1C	11853
PLIN3	11854
CSF3R	11855
CLEC2B	11856
MYO1D	11857
CMPK1	11858
CLASP1	11859
VAX2	11860
ATHL1	11861
SMU1	11862
IHH	11863
x
	L-methionine_sulfoximine
SERPIND1	11814
LMTK2	11815
PITPNM3	11816
ACOT11	11817
ERCC8	11818
FAM92A1	11819
TSNAX	11820
UTP3	11821
FGF21	11822
STAP2	11823
SH3GLB2	11824
EMX2	11825
GSTM5	11826
MSL2	11827
S100A12	11828
CTNNB1	11829
RRAS2	11830
TENC1	11831
CDH22	11832
CLASP1	11833
RPL30	11834
GRK1	11835
ABHD5	11836
MSH4	11837
IL5	11838
MPPED1	11839
PERP	11840
SLC12A8	11841
KIAA0284	11842
CD14	11843
G6PC2	11844
SPG11	11845
MPHOSPH6	11846
C17orf70	11847
PSMG2	11848
RBL1	11849
POLR3K	11850
FLT4	11851
TNFRSF12A	11852
ZFC3H1	11853
PACS1	11854
RNASEH2B	11855
ZNF214	11856
DHX29	11857
OTUD3	11858
LRIG2	11859
EMR1	11860
MAN2B2	11861
SLC22A14	11862
FMO6P	11863
x
	LM-1685
TUBGCP4	11814
TMPRSS11D	11815
CHAD	11816
LSP1	11817
CD320	11818
UNC13B	11819
PTPRG	11820
C1orf135	11821
RAB33B	11822
CLDN15	11823
GDPD3	11824
SENP2	11825
DAP	11826
ENO2	11827
GAR1	11828
C17orf70	11829
KIAA1107	11830
DSCC1	11831
SH3BGRL3	11832
USP36	11833
FAM189A1	11834
KCNS3	11835
HESX1	11836
PRAME	11837
OPN1SW	11838
T	11839
CLPS	11840
SCN9A	11841
MARCH8	11842
TAF9B	11843
MAGEC2	11844
CHRNG	11845
PCSK7	11846
SLC4A8	11847
IFNA2	11848
RPL39L	11849
UBE2E1	11850
MGAT4A	11851
SEMA3E	11852
TPSAB1	11853
PRX	11854
FASTKD3	11855
HNRNPA2B1	11856
ATP6V0D1	11857
KCNMB1	11858
CPB2	11859
CLN6	11860
GLDC	11861
MKKS	11862
TMEM14A	11863
x
	LY-294002
ITGB1BP3	11814
CHAD	11815
MSRB1	11816
ASCC1	11817
TPSG1	11818
CRYGC	11819
NAV3	11820
ZNF611	11821
RECK	11822
GPR35	11823
KRT35	11824
MCRS1	11825
RNF219	11826
NXF3	11827
ESM1	11828
ARID3A	11829
HAND1	11830
TRAV9-2	11831
RPL36	11832
TAF7	11833
CTNNAL1	11834
C8B	11835
ARMCX5	11836
MCCC1	11837
AQP8	11838
PLXNB2	11839
OR2N1P	11840
TCP10	11841
PNKP	11842
BTG4	11843
FAM111A	11844
CD40LG	11845
ERCC6	11846
SYNJ2BP	11847
KBTBD2	11848
GK	11849
KIAA1797	11850
CRYBB3	11851
PROL1	11852
DAAM1	11853
GPR126	11854
CTPS2	11855
FOXE1	11856
ANXA13	11857
INHA	11858
PRKX	11859
HLTF	11860
PDIA2	11861
PRG4	11862
REG1P	11863
x
	MG-132
SLC36A1	11814
TM6SF1	11815
APOA4	11816
KCNG1	11817
TRIM66	11818
VENTXP1	11819
BRDT	11820
ALDOAP2	11821
B4GALT2	11822
CHGA	11823
MYO15A	11824
RAB38	11825
CLTC-IT1	11826
NSD1	11827
PAK3	11828
VEZT	11829
AMMECR1	11830
NSL1	11831
WDR43	11832
FLG	11833
TAAR3	11834
JUNB	11835
ZMIZ1	11836
SIX6	11837
GP1BA	11838
PGGT1B	11839
ZNF593	11840
CD207	11841
STRAP	11842
DNMT3L	11843
GDF5	11844
KIAA1598	11845
PTCD2	11846
WDR67	11847
LRRC23	11848
NUCKS1	11849
FBXO24	11850
DKKL1	11851
RPL22	11852
DKK2	11853
TCHH	11854
PRB3	11855
BLCAP	11856
YTHDC1	11857
MAP2	11858
TRIM52	11859
DHRS7	11860
EIF2B5	11861
MOCS3	11862
GMPPA	11863
x
	MG-262
CCND1	11814
BRD9	11815
NME3	11816
VIP	11817
ULK4	11818
EIF2AK3	11819
FAT4	11820
TREH	11821
MXRA5	11822
GPR85	11823
SMAD5-AS1	11824
B4GALT2	11825
TSPAN12	11826
TSPO2	11827
MPHOSPH8	11828
JUNB	11829
PRL	11830
C12orf39	11831
TWF2	11832
PRPF38B	11833
UBASH3A	11834
DNAJC15	11835
GCHFR	11836
VILL	11837
LRFN4	11838
SCARF1	11839
FBXO24	11840
EIF2B5	11841
HIST1H3G	11842
ATP5E	11843
RAB38	11844
HIRIP3	11845
KLRB1	11846
CD207	11847
FBLN5	11848
TRIM52	11849
NEU2	11850
BLCAP	11851
KLHL11	11852
NSA2	11853
OCEL1	11854
TUBGCP4	11855
HS1BP3	11856
VEZT	11857
RPL22	11858
ITPKB	11859
WDR37	11860
MZT2A	11861
PDE6G	11862
DHRS7	11863
x
	MK-886
TAS2R9	11814
DBH	11815
ABCB8	11816
FAM118A	11817
CXorf36	11818
TRIM5	11819
ARHGAP44	11820
ZNF430	11821
KLK14	11822
NFKBIA	11823
TMEM209	11824
ANPEP	11825
UVRAG	11826
MRPL11	11827
RNF43	11828
CCDC6	11829
AMELX	11830
CD79B	11831
RHOC	11832
CLASP1	11833
VNN3	11834
FGL2	11835
PDCD6	11836
NFIL3	11837
TNFRSF1A	11838
MKRN2	11839
RABL5	11840
AMDHD2	11841
NDST4	11842
TAF5	11843
PCDHA5	11844
CKS2	11845
HLA-C	11846
PSMD7	11847
ARAP3	11848
CABYR	11849
GABRA3	11850
KRT4	11851
RAP1GAP2	11852
IFIT3	11853
FHL3	11854
PSMC4	11855
KCNK7	11856
CENPE	11857
CECR5	11858
TCP11	11859
A4GNT	11860
CYP11B1	11861
FAM92A1	11862
GLDC	11863
x
	MS-275
UNC5C	11814
HTR3B	11815
TIMP4	11816
CHRNE	11817
NUBPL	11818
SLCO1C1	11819
AURKA	11820
TTN	11821
GNB1L	11822
ZNF91	11823
AP1G1	11824
EI24	11825
HS1BP3	11826
LRAT	11827
CALM2	11828
CNTN5	11829
CDH22	11830
DCP1A	11831
ZBBX	11832
C1QBP	11833
MPHOSPH6	11834
SRMP1	11835
IL23A	11836
HERC1	11837
RPL10L	11838
TCEB1P3	11839
PNLIPRP2	11840
SALL1	11841
ZNF34	11842
PAFAH1B3	11843
MFI2	11844
RPRD1A	11845
SCGB1D1	11846
TRIAP1	11847
FAM50B	11848
PDYN	11849
FDPS	11850
TSPYL4	11851
ZNF221	11852
MAGEA12	11853
STRAP	11854
XDH	11855
GMNN	11856
AGT	11857
F3	11858
NUDT9	11859
PRKCH	11860
OR52A1	11861
PIR	11862
LRRC8D	11863
x
	N-acetyl-L-aspartic_acid
PAFAH1B3	11814
ZCCHC8	11815
SNAI1	11816
ZXDB	11817
S1PR4	11818
YAF2	11819
PARP1	11820
CNNM1	11821
KIAA0125	11822
CNPPD1	11823
FUT1	11824
SNORA66	11825
AGPS	11826
YY1AP1	11827
TEX10	11828
SNCAIP	11829
ETAA1	11830
TPST1	11831
KIAA0754	11832
MSN	11833
ATP1A3	11834
GUCA2A	11835
HADHAP1	11836
KIAA0247	11837
ITGAL	11838
C1QTNF1	11839
GTF2E2	11840
CLEC4E	11841
ETNK2	11842
TOE1	11843
CDK5RAP2	11844
PHKG1	11845
NGB	11846
HPSE	11847
WT1-AS	11848
RPS17P5	11849
TEX30	11850
SYT2	11851
SOLH	11852
CDKN1B	11853
WNT7B	11854
TMEM8B	11855
MOGS	11856
SSTR5	11857
SRPX	11858
ONECUT1	11859
PPM1E	11860
CCT7	11861
STOML2	11862
CSF3	11863
x
	N-acetyl-L-leucine
PDIA5	11814
PAQR4	11815
KCTD5	11816
ESRP1	11817
DDRGK1	11818
FNBP4	11819
MVD	11820
PRR4	11821
HSPB6	11822
GUCY1A2	11823
TECPR2	11824
NCALD	11825
RPA3	11826
BAG4	11827
NR1I3	11828
PARK7	11829
COL19A1	11830
FBXO34	11831
ZNF365	11832
GCH1	11833
TLE4	11834
STAR	11835
LEP	11836
UBE3C	11837
NRD1	11838
DAD1	11839
SEC14L2	11840
NECAP1	11841
HSD17B11	11842
BST2	11843
USP25	11844
TTLL12	11845
MYCT1	11846
RHOG	11847
RPL36AL	11848
ATP6V1B2	11849
ITIH2	11850
TCP11	11851
PRPS1L1	11852
CHAD	11853
CTRC	11854
ZNHIT1	11855
C12orf51	11856
C1orf95	11857
TNFRSF12A	11858
PRDM8	11859
CYBA	11860
APOBEC3A	11861
DNA2	11862
CFHR5	11863
x
	N-acetylmuramic_acid
FRMPD4	11814
ACADSB	11815
TNFSF12	11816
GSTM3	11817
MTHFSD	11818
NHP2P2	11819
SLCO1B1	11820
OBP2A	11821
GCM1	11822
SPINK5	11823
TRHDE	11824
TRIP12	11825
CRCT1	11826
PLEKHA1	11827
CXCR7	11828
GPRIN2	11829
DHX58	11830
BABAM1	11831
ZDHHC8P1	11832
CUL1	11833
FGF3	11834
SLC9A3R1	11835
MRPL15	11836
C4orf27	11837
SMC6	11838
HSD17B11	11839
IL17RB	11840
MEAF6	11841
GADD45G	11842
AQP2	11843
CYB5R2	11844
C14orf166	11845
OSR2	11846
GLMN	11847
KIAA0020	11848
MTMR11	11849
DNAH7	11850
BMP6	11851
C20orf4	11852
DHRS3	11853
CYP4F12	11854
KIAA0754	11855
GRB7	11856
CFI	11857
VIM	11858
HOXD9	11859
C14orf159	11860
GMIP	11861
SLCO5A1	11862
KIFAP3	11863
x
	N-phenylanthranilic_acid
NAALADL1	11814
HIST1H2BM	11815
HTRA1	11816
LALBA	11817
CSTA	11818
GNB1L	11819
RHOC	11820
DEFB1	11821
PLK3	11822
RWDD2B	11823
GNB3	11824
TAS2R7	11825
EBLN2	11826
FXYD1	11827
TRIB3	11828
RAMP3	11829
PNPO	11830
GRM3	11831
SRRM1	11832
SPTBN2	11833
NEUROG3	11834
KCNJ14	11835
FGL2	11836
MREG	11837
FAM110B	11838
UBE2W	11839
ALDH3A1	11840
ANGPTL7	11841
COL15A1	11842
SCGB2A1	11843
PRKACG	11844
CHST11	11845
CECR5	11846
AGPAT4	11847
IFRD2	11848
IRF3	11849
TAF1A	11850
CRTC3	11851
IFNG	11852
TRHDE	11853
RCVRN	11854
A4GNT	11855
MKRN2	11856
TOMM20	11857
PRDM8	11858
PTGDR	11859
CXCL10	11860
SUN2	11861
ALX4	11862
TRH	11863
x
	N6-methyladenosine
CRYBB3	11814
UFM1	11815
HERC1	11816
HADHAP1	11817
MED22	11818
RBFOX1	11819
GDF5	11820
ODF1	11821
PLCXD1	11822
MICB	11823
FAM63A	11824
C17orf75	11825
CNPY4	11826
MRPL40	11827
XPA	11828
LRRN2	11829
WNT3	11830
GPR125	11831
CNN2	11832
RPLP2	11833
RSRC1	11834
NDUFS1	11835
RAP2A	11836
ZNF80	11837
TMEM53	11838
XPC	11839
DEAF1	11840
ONECUT1	11841
RAB36	11842
KIAA0232	11843
DLL3	11844
AK1	11845
MOK	11846
HOOK1	11847
COL4A4	11848
CD1B	11849
C3	11850
SCTR	11851
ACOT11	11852
LYPD1	11853
ZNF248	11854
HYOU1	11855
C18orf8	11856
GORASP1	11857
NNAT	11858
STOML2	11859
PIK3R2	11860
ARHGEF38	11861
SDC3	11862
ARPC5	11863
x
	NS-398
SLC2A4	11814
GPX7	11815
VWA7	11816
C14orf133	11817
SLC30A3	11818
AATK	11819
CALY	11820
TMEM143	11821
ZC2HC1A	11822
TUBG2	11823
GDF3	11824
BEND5	11825
FAM206A	11826
ZNF423	11827
MAD2L1	11828
CTPS2	11829
DHODH	11830
PMPCB	11831
AEBP1	11832
SYN1	11833
PIN1	11834
CECR5	11835
AMOTL2	11836
GSC2	11837
MXRA8	11838
ATP6V0B	11839
PDYN	11840
FBXO34	11841
BANK1	11842
CTDSP1	11843
CTAGE5	11844
VTCN1	11845
GRINA	11846
LY96	11847
FAM57A	11848
KIAA1797	11849
CH25H	11850
LMAN2L	11851
TAF5	11852
GRK1	11853
TCF12	11854
CCL13	11855
SLPI	11856
STK38	11857
ARF1P1	11858
S100A11	11859
KIF18A	11860
DCAF6	11861
EYA2	11862
TBR1	11863
x
	NU-1025
ARMC4	11814
RCBTB2	11815
GSTZ1	11816
LAPTM4A	11817
PDCD6IP	11818
GCG	11819
C12orf43	11820
SRRD	11821
ZFAND1	11822
NBEA	11823
PPAT	11824
SLC47A1	11825
TREX2	11826
TRIM45	11827
C11orf49	11828
DBC1	11829
RNF186	11830
EYA2	11831
PRC1	11832
FGF22	11833
EMP3	11834
SMO	11835
PNPO	11836
DDX6	11837
AAAS	11838
OR7E5P	11839
TRAV9-2	11840
NR1D2	11841
ABCA3	11842
LMO1	11843
SNX5	11844
PELO	11845
HK1	11846
ZNF702P	11847
KRT16	11848
ZNF266	11849
AGBL3	11850
RNF208	11851
HLX	11852
FZD4	11853
EXD2	11854
CRTC3	11855
PTPRZ1	11856
DNAI1	11857
NIP7	11858
GPRIN2	11859
ADCK3	11860
XCR1	11861
SIK2	11862
CSF3R	11863
x
	PF-00539745-00
DUS1L	11814
RRAS2	11815
UBA5	11816
ABCC5	11817
C9orf9	11818
C3orf14	11819
OSTM1	11820
P2RY2	11821
PIWIL1	11822
MRAS	11823
IL1A	11824
LZTFL1	11825
AP3S2	11826
DIRAS2	11827
JMJD1C	11828
SPIB	11829
C7orf49	11830
SH2B2	11831
TMEM184C	11832
FMOD	11833
FUT1	11834
SYNC	11835
PNPO	11836
FZD4	11837
GFPT2	11838
SYN1	11839
FOLR3	11840
CYP4F8	11841
ICT1	11842
RWDD2B	11843
FAM173A	11844
ZNF141	11845
PRF1	11846
CRADD	11847
TMEM165	11848
CUZD1	11849
MIA	11850
LRIF1	11851
ZFHX2	11852
PTPRM	11853
S100G	11854
PARN	11855
HBQ1	11856
PRR15L	11857
BPTF	11858
HOXD4	11859
HOXD1	11860
FAAH	11861
EMID1	11862
GRK1	11863
x
	PF-00539758-00
CNNM1	11814
BANK1	11815
ICAM5	11816
JMJD1C	11817
PLCD1	11818
BCL7B	11819
CROT	11820
SMG8	11821
HSF4	11822
RSU1	11823
AP3B2	11824
INO80D	11825
ACSL5	11826
KRTAP5-9	11827
SLPI	11828
FMO1	11829
BRIP1	11830
TAF6	11831
KIAA0317	11832
PREB	11833
KHDRBS3	11834
CACNA1B	11835
STX8	11836
ZNF14	11837
BEX4	11838
GRWD1	11839
MAPK4	11840
C20orf11	11841
SSR3	11842
DDB1	11843
FGF6	11844
C22orf26	11845
GNRH2	11846
LIN7B	11847
GTF2A2	11848
GPR162	11849
RAI2	11850
ATXN7L1	11851
TNNT1	11852
PYHIN1	11853
PRRG1	11854
SYNDIG1	11855
HRSP12	11856
RNF11	11857
UNC13B	11858
CEP70	11859
SERINC1	11860
BPTF	11861
NUDT15	11862
SIX1	11863
x
	PF-00562151-00
FBXO3	11814
NEMF	11815
MEST	11816
TLE4	11817
FAM192A	11818
SLC22A17	11819
VPS4A	11820
MRM1	11821
TRGV5P	11822
WDR67	11823
FOXF2	11824
INSIG1	11825
OR12D3	11826
RBPJL	11827
BCCIP	11828
BRD9	11829
SEMA6C	11830
CRY2	11831
DECR2	11832
PLP2	11833
CMAS	11834
NR1I3	11835
AGT	11836
KIAA0664	11837
TMEM106C	11838
DDX4	11839
FTSJD2	11840
KIF15	11841
INO80D	11842
B3GALT1	11843
ZNF536	11844
PADI3	11845
TMPRSS5	11846
LMTK2	11847
PRKCH	11848
PAFAH1B3	11849
OVOL1	11850
TBC1D19	11851
TOMM7	11852
UBBP1	11853
FAM111A	11854
MYD88	11855
ATG2B	11856
RHBG	11857
SOLH	11858
PTCD2	11859
HBQ1	11860
ENAH	11861
PARP8	11862
IGHV3-72	11863
x
	PF-00875133-00
PSEN2	11814
UVRAG	11815
PDLIM2	11816
ARFGAP3	11817
ETV4	11818
LGI1	11819
COQ4	11820
C14orf102	11821
TSTD2	11822
ARHGAP44	11823
TMEM2	11824
STK16	11825
TSPYL4	11826
ANXA3	11827
RALY	11828
GCM1	11829
VPS4A	11830
CNTN1	11831
TRIM52	11832
ELAC2	11833
CERS4	11834
C20orf11	11835
LIMD1	11836
HNRNPH2	11837
ISLR	11838
GSTM3	11839
TRHDE	11840
PARPBP	11841
LINC00574	11842
ANXA5	11843
HTR3B	11844
S100A9	11845
SREK1	11846
LILRA4	11847
CRCT1	11848
TMED1	11849
EPCAM	11850
C5orf42	11851
GIGYF2	11852
MYOZ1	11853
FGL2	11854
SRPX	11855
PRSS8	11856
GTF2E1	11857
TBC1D19	11858
PZP	11859
SEMA6C	11860
MTHFD2	11861
DHX16	11862
C7orf43	11863
x
	PF-01378883-00
BPIFA1	11814
DNMT3L	11815
TLR2	11816
UCKL1	11817
DHRS11	11818
LCN2	11819
CACNA1E	11820
FBXO2	11821
ZKSCAN4	11822
COL9A2	11823
LRRTM4	11824
TMED3	11825
VPS4B	11826
MAGEA12	11827
FGL2	11828
PDE12	11829
NFKBIL1	11830
NDUFB11	11831
NCKIPSD	11832
TBC1D22B	11833
LIN7B	11834
HCRTR2	11835
IL13RA2	11836
CHSY1	11837
TXLNG	11838
IREB2	11839
BMP3	11840
KRT12	11841
PLEKHO2	11842
CDR2	11843
WDR25	11844
CTDNEP1	11845
TXNDC3	11846
UNKL	11847
CNPY3	11848
KIFC3	11849
CYP27A1	11850
MRPS28	11851
CSDC2	11852
GLTPD1	11853
MPHOSPH6	11854
PLVAP	11855
LRRC31	11856
GTF2E1	11857
LINC00574	11858
XAF1	11859
CYP26A1	11860
URGCP	11861
SPIN2A	11862
BRIP1	11863
x
	PHA-00665752
PAPSS1	11814
DDX42	11815
SLC47A1	11816
GABRG2	11817
CBR1	11818
JMJD5	11819
FAM76A	11820
PLA2G2F	11821
CLIP3	11822
LCMT1	11823
PHKA1	11824
EIF2C1	11825
CHAD	11826
BIRC2	11827
CDO1	11828
TBC1D10B	11829
RARRES3	11830
RPS6KA4	11831
MAGEA12	11832
C14orf159	11833
SH3YL1	11834
C1orf56	11835
PDE8B	11836
FGF16	11837
OR7C1	11838
MARCKSL1	11839
RFPL2	11840
PRLH	11841
ARL5A	11842
SIM1	11843
CLMN	11844
DUTP1	11845
ST7L	11846
HIST1H1B	11847
PIGQ	11848
BZRAP1	11849
MUC13	11850
POU1F1	11851
TMEM131	11852
TWISTNB	11853
AGT	11854
EXTL2	11855
TRIAP1	11856
CEP72	11857
CGRRF1	11858
SDCCAG3	11859
UGT2A1	11860
NUDT9	11861
CHRNA6	11862
ZNF711	11863
x
	PHA-00745360
ARAP2	11814
SMG1	11815
APBB1	11816
NR1H2	11817
TM7SF4	11818
SNRPD3	11819
CCL11	11820
CD3G	11821
KCNIP2	11822
EIF4A1	11823
CRYGD	11824
LPO	11825
NEIL1	11826
STXBP3	11827
NUDT15	11828
UTP6	11829
OR7E111P	11830
POLR1D	11831
SLC2A6	11832
LONP1	11833
